p,p_index,dataset_index,initialization,A,B,C,alpha,beta,g12,g13,g23,D,empirical_loss,empirical_optimum,optimization_error,gradient_norm,is_best
0.6000000000000001,13,5,4,0.5906204701490723,1.054429000608193,0.41491720065850457,1.7250591860319198,0.44073653194142337,0.07984658065263593,0.023608861458175034,0.8180075528605404,-0.7381609722079044,0.41145829714810556,0.41145829714810567,-1.1102230246251565e-16,9.993567084976007e-11,0
0.6000000000000001,13,5,5,0.5906204701490723,1.054429000608193,0.41491720065850457,1.416533467558087,2.7008561216489886,0.07984658065241627,0.02360886145811021,0.8180075528610177,-0.7381609722086014,0.4114582971481055,0.41145829714810567,-1.6653345369377348e-16,9.98598981283294e-11,1
0.6000000000000001,13,5,6,0.5906204701490723,1.054429000608193,0.41491720065850457,1.7250591860308386,0.4407365319382884,0.07984658065152252,0.02360886145784675,0.8180075528629595,-0.738160972211437,0.4114582971481055,0.41145829714810567,-1.6653345369377348e-16,9.955147817208854e-11,0
0.6000000000000001,13,5,7,0.5906204701490723,1.054429000608193,0.41491720065850457,1.416533467558917,2.7008561216513955,0.07984658065156139,0.023608861457858177,0.8180075528628752,-0.7381609722113138,0.41145829714810556,0.41145829714810567,-1.1102230246251565e-16,9.956502289298896e-11,0
0.6000000000000001,13,6,0,0.5729409044987963,1.0096947081599201,0.4003587866906613,1.7256472639875,0.4383515612751787,0.07824229503323663,0.02378776332163369,0.8198443542511298,-0.7416020592178931,0.3970784809743894,0.39707848097438936,5.551115123125783e-17,9.942113798899754e-11,0
0.6000000000000001,13,6,1,0.5729409044987963,1.0096947081599201,0.4003587866906613,1.4159453896006124,2.7032410923097934,0.07824229503492328,0.02378776332214595,0.8198443542474241,-0.7416020592125008,0.39707848097438936,0.39707848097438936,0.0,9.998707417580022e-11,1
0.6000000000000001,13,6,2,0.5729409044987963,1.0096947081599201,0.4003587866906613,1.4159453896014644,2.7032410923122376,0.07824229503406809,0.023787763321886292,0.8198443542493028,-0.7416020592152347,0.3970784809743894,0.39707848097438936,5.551115123125783e-17,9.970008152393461e-11,0
0.6000000000000001,13,6,3,0.5729409044987963,1.0096947081599201,0.4003587866906613,1.7256472633960647,0.43835155957871114,0.07824229443971827,0.02378776314137916,0.8198443555550926,-0.7416020611153743,0.3970784809743894,0.39707848097438936,5.551115123125783e-17,9.972112025025126e-11,0
0.6000000000000001,13,6,4,0.5729409044987963,1.0096947081599201,0.4003587866906613,1.4159453896021381,2.7032410923141694,0.07824229503339233,0.023787763321680967,0.8198443542507876,-0.7416020592173953,0.3970784809743894,0.39707848097438936,5.551115123125783e-17,9.947342949345739e-11,0
0.6000000000000001,13,6,5,0.5729409044987963,1.0096947081599201,0.4003587866906613,1.7256472639887337,0.4383515612787171,0.07824229503447447,0.02378776332200969,0.81984435424841,-0.7416020592139355,0.39707848097438936,0.39707848097438936,0.0,9.983625037790489e-11,0
0.6000000000000001,13,6,6,0.5729409044987963,1.0096947081599201,0.4003587866906613,1.4159453896019067,2.7032410923135055,0.07824229503362465,0.02378776332175148,0.8198443542502774,-0.7416020592166527,0.3970784809743894,0.39707848097438936,5.551115123125783e-17,9.95514226609373e-11,0
0.6000000000000001,13,6,7,0.5729409044987963,1.0096947081599201,0.4003587866906613,1.7256472639887326,0.43835156127871444,0.0782422950344736,0.02378776332200935,0.8198443542484122,-0.7416020592139386,0.39707848097438947,0.39707848097438936,1.1102230246251565e-16,9.983641691135858e-11,0
0.6000000000000001,13,7,0,0.5871302360894282,1.0449105434572332,0.4071859345584458,1.4257882511840156,2.729611471490793,0.06959729230155311,0.02088037154504416,0.839659396633573,-0.7700621043320199,0.404578291167939,0.404578291167939,0.0,9.97787408252293e-11,1
0.6000000000000001,13,7,1,0.5871302360894282,1.0449105434572332,0.4071859345584458,1.7158044024055839,0.41198118209844325,0.06959729230136812,0.020880371544988747,0.8396593966339818,-0.7700621043326137,0.40457829116793903,0.404578291167939,5.551115123125783e-17,9.971973247147048e-11,0
0.6000000000000001,13,7,2,0.5871302360894282,1.0449105434572332,0.4071859345584458,1.7158044017517489,0.4119811802179317,0.06959729167707042,0.020880371358013062,0.8396593980139827,-0.7700621063369123,0.404578291167939,0.404578291167939,0.0,9.9884045479115e-11,0
0.6000000000000001,13,7,3,0.5871302360894282,1.0449105434572332,0.4071859345584458,1.4257882511850228,2.72961147149369,0.0695972923005912,0.020880371544756127,0.8396593966356993,-0.7700621043351081,0.4045782911679391,0.404578291167939,1.1102230246251565e-16,9.947109802510568e-11,0
0.6000000000000001,13,7,4,0.5871302360894282,1.0449105434572332,0.4071859345584458,1.7158044017525123,0.4119811802201274,0.06959729167779945,0.020880371358231366,0.8396593980123714,-0.770062106334572,0.4045782911679391,0.404578291167939,1.1102230246251565e-16,9.965084313279249e-11,0
0.6000000000000001,13,7,5,0.5871302360894282,1.0449105434572332,0.4071859345584458,1.4257882511835203,2.7296114714893682,0.06959729230202598,0.02088037154518582,0.8396593966325276,-0.7700621043305017,0.40457829116793903,0.404578291167939,5.551115123125783e-17,9.992989769003202e-11,0
0.6000000000000001,13,7,6,0.5871302360894282,1.0449105434572332,0.4071859345584458,1.7158044024052077,0.41198118209736084,0.06959729230100871,0.02088037154488119,0.8396593966347762,-0.7700621043337674,0.40457829116793903,0.404578291167939,5.551115123125783e-17,9.960460234381685e-11,0
0.6000000000000001,13,7,7,0.5871302360894282,1.0449105434572332,0.4071859345584458,1.4257882511848579,2.7296114714932154,0.0695972923007488,0.02088037154480331,0.8396593966353507,-0.7700621043346019,0.404578291167939,0.404578291167939,0.0,9.952155766157489e-11,0
0.6000000000000001,13,8,0,0.6083866393887617,1.000953172477969,0.37287465016944255,1.5707919637880035,3.1415811469367148,5.103168082017509e-11,1.9035829149690264e-11,0.999999999867597,-0.9999999998165653,0.3728746501701738,0.37287465016944255,7.312483951693594e-13,1.1111930927733144e-07,0
0.6000000000000001,13,8,1,0.6083866393887617,1.000953172477969,0.37287465016944255,1.570792198629416,3.141581766289085,4.5685909024016274e-11,1.704175023534403e-11,0.9999999998814666,-0.9999999998357807,0.37287465017009713,0.37287465016944255,6.545874953189923e-13,1.051382472297886e-07,0
0.6000000000000001,13,8,2,0.6083866393887617,1.000953172477969,0.37287465016944255,1.5708004517115501,1.0878732505633542e-05,4.561402856357499e-11,1.7014937398385022e-11,0.9999999998816531,-0.999999999836039,0.37287465017009613,0.37287465016944255,6.535882945968297e-13,1.0505550447538836e-07,0
0.6000000000000001,13,8,3,0.6083866393887617,1.000953172477969,0.37287465016944255,1.5707919626654645,3.141581143976218,5.105794363851601e-11,1.9045625700143183e-11,0.9999999998675289,-0.9999999998164709,0.3728746501701741,0.37287465016944255,7.315814620767469e-13,1.1114789882916265e-07,0
0.6000000000000001,13,8,4,0.6083866393887617,1.000953172477969,0.37287465016944255,1.5707930129312062,3.1415839138649266,2.943996950305112e-11,1.0981692558560916e-11,0.9999999999236171,-0.9999999998941771,0.3728746501698643,0.37287465016944255,4.2177372705509697e-13,8.439918932960668e-08,0
0.6000000000000001,13,8,5,0.6083866393887617,1.000953172477969,0.37287465016944255,1.5707919694258508,3.141581161805532,5.08998804638977e-11,1.8986665001746977e-11,0.999999999867939,-0.9999999998170391,0.3728746501701719,0.37287465016944255,7.293610160274966e-13,1.1097572174624682e-07,0
0.6000000000000001,13,8,6,0.6083866393887617,1.000953172477969,0.37287465016944255,1.570798753128523,6.3990225031159606e-06,1.5782256911112593e-11,5.887094866579945e-12,0.9999999999590525,-0.9999999999432703,0.3728746501696687,0.37287465016944255,2.2615243011614439e-13,6.179511573114545e-08,1
0.6000000000000001,13,8,7,0.6083866393887617,1.000953172477969,0.37287465016944255,1.5707922023162142,3.1415817760123588,4.560434275408775e-11,1.7011324401698253e-11,0.9999999998816782,-0.9999999998360739,0.37287465017009597,0.37287465016944255,6.534217611431359e-13,1.0504434968155711e-07,0
0.6000000000000001,13,9,0,0.57704730196867,0.9799739830024011,0.39785241567012963,1.7289273419532054,0.43636185800785304,0.07543534642934059,0.024797687968891407,0.821371171492015,-0.7459358250626744,0.39461535691815064,0.39461535691815064,0.0,9.95730720099175e-11,1
0.6000000000000001,13,9,1,0.57704730196867,0.9799739830024011,0.39785241567012963,1.4126653116363346,2.7052307955812362,0.07543534642957865,0.024797687968970177,0.8213711714914756,-0.745935825061897,0.39461535691815064,0.39461535691815064,0.0,9.965478442452991e-11,0
0.6000000000000001,13,9,2,0.57704730196867,0.9799739830024011,0.39785241567012963,1.4126653116362373,2.705230795580964,0.07543534642967104,0.024797687969000424,0.8213711714912671,-0.7459358250615962,0.39461535691815064,0.39461535691815064,0.0,9.96870919145465e-11,0
0.6000000000000001,13,9,3,0.57704730196867,0.9799739830024011,0.39785241567012963,1.4126653116360401,2.7052307955804165,0.07543534642985614,0.024797687969061746,0.8213711714908478,-0.7459358250609917,0.3946153569181507,0.39461535691815064,5.551115123125783e-17,9.975037462695013e-11,0
0.6000000000000001,13,9,4,0.57704730196867,0.9799739830024011,0.39785241567012963,1.7289273419533526,0.4363618580082629,0.0754353464294793,0.024797687968937197,0.821371171491701,-0.7459358250622217,0.39461535691815064,0.39461535691815064,0.0,9.962086711112761e-11,0
0.6000000000000001,13,9,5,0.57704730196867,0.9799739830024011,0.39785241567012963,1.7289273419533433,0.4363618580082369,0.07543534642947052,0.024797687968934293,0.8213711714917209,-0.7459358250622504,0.39461535691815064,0.39461535691815064,0.0,9.961792502011235e-11,0
0.6000000000000001,13,9,6,0.57704730196867,0.9799739830024011,0.39785241567012963,1.7289273413374804,0.43636185629482854,0.07543534584976344,0.02479768777739098,0.8213711728043329,-0.7459358269545695,0.3946153569181507,0.39461535691815064,5.551115123125783e-17,9.96558391364033e-11,0
0.6000000000000001,13,9,7,0.57704730196867,0.9799739830024011,0.39785241567012963,1.7289273419542672,0.436361858010807,0.07543534643033999,0.024797687969221653,0.821371171489752,-0.745935825059412,0.3946153569181507,0.39461535691815064,5.551115123125783e-17,9.991663052488775e-11,0
0.6000000000000001,13,10,0,0.5671480180292106,1.0059732533952106,0.40423526954808053,1.4035994410571646,2.663719469765469,0.093454096767169,0.0276952773361693,0.7884996634347226,-0.6950455666675536,0.39960238799086467,0.3996023879908648,-1.1102230246251565e-16,9.988082583234359e-11,1
0.6000000000000001,13,10,1,0.5671480180292106,1.0059732533952106,0.40423526954808053,1.7379932120394406,0.47787318238911103,0.09345409621878281,0.027695277174306664,0.7884996646069252,-0.6950455683881425,0.3996023879908648,0.3996023879908648,0.0,9.942818790520391e-11,0
0.6000000000000001,13,10,2,0.5671480180292106,1.0059732533952106,0.40423526954808053,1.4035994410572348,2.663719469765674,0.0934540967670907,0.02769527733614627,0.7884996634348898,-0.695045566667799,0.39960238799086467,0.3996023879908648,-1.1102230246251565e-16,9.985218207830826e-11,0
0.6000000000000001,13,10,3,0.5671480180292106,1.0059732533952106,0.40423526954808053,1.7379932125313242,0.477873183820527,0.09345409676571793,0.0276952773357412,0.7884996634378239,-0.6950455666721059,0.39960238799086467,0.3996023879908648,-1.1102230246251565e-16,9.935313682873925e-11,0
0.6000000000000001,13,10,4,0.5671480180292106,1.0059732533952106,0.40423526954808053,1.4035994415504565,2.6637194712009844,0.09345409621866732,0.0276952771742726,0.788499664607172,-0.6950455683885047,0.3996023879908647,0.3996023879908648,-5.551115123125783e-17,9.947032086898844e-11,0
0.6000000000000001,13,10,5,0.5671480180292106,1.0059732533952106,0.40423526954808053,1.4035994410576982,2.663719469767023,0.09345409676657504,0.027695277335994185,0.7884996634359918,-0.6950455666694167,0.3996023879908647,0.3996023879908648,-5.551115123125783e-17,9.966466540944907e-11,0
0.6000000000000001,13,10,6,0.5671480180292106,1.0059732533952106,0.40423526954808053,1.737993212531613,0.47787318382136834,0.09345409676603954,0.02769527733583601,0.7884996634371367,-0.6950455666710972,0.3996023879908648,0.3996023879908648,0.0,9.947015433553474e-11,0
0.6000000000000001,13,10,7,0.5671480180292106,1.0059732533952106,0.40423526954808053,1.4035994410570822,2.66371946976523,0.09345409676726009,0.027695277336196332,0.7884996634345276,-0.6950455666672675,0.3996023879908648,0.3996023879908648,0.0,9.991379945617496e-11,0
0.6000000000000001,13,11,0,0.5346261434339163,1.0200077485856751,0.44301196475088783,1.349793969919369,2.4432714795119255,0.2110477380259556,0.04805202047657229,0.5866374878486735,-0.3755897498227179,0.42173249757093534,0.42173249757093534,0.0,9.905121167719244e-11,0
0.6000000000000001,13,11,1,0.5346261434339163,1.0200077485856751,0.44301196475088783,1.3497939701142603,2.443271480197341,0.21104773762563633,0.04805202039320711,0.5866374885237212,-0.3755897508980849,0.4217324975709352,0.42173249757093534,-1.1102230246251565e-16,9.882750173773047e-11,1
0.6000000000000001,13,11,2,0.5346261434339163,1.0200077485856751,0.44301196475088783,1.3497939699194936,2.4432714795123642,0.21104773802569912,0.048052020476519006,0.5866374878491056,-0.37558974982340654,0.42173249757093534,0.42173249757093534,0.0,9.892436869662902e-11,0
0.6000000000000001,13,11,3,0.5346261434339163,1.0200077485856751,0.44301196475088783,1.349793970114421,2.443271480197906,0.2110477376253066,0.04805202039313835,0.5866374885242777,-0.37558975089897106,0.42173249757093534,0.42173249757093534,0.0,9.899048247774545e-11,0
0.6000000000000001,13,11,4,0.5346261434339163,1.0200077485856751,0.44301196475088783,1.7917986834754343,0.6983211733921052,0.21104773762543386,0.04805202039316488,0.5866374885240628,-0.375589750898629,0.42173249757093534,0.42173249757093534,0.0,9.892747732109797e-11,0
0.6000000000000001,13,11,5,0.5346261434339163,1.0200077485856751,0.44301196475088783,1.349793969918886,2.4432714795102273,0.21104773802694718,0.04805202047677897,0.586637487847001,-0.3755897498200538,0.42173249757093534,0.42173249757093534,0.0,9.954137514256445e-11,0
0.6000000000000001,13,11,6,0.5346261434339163,1.0200077485856751,0.44301196475088783,1.7917986834755952,0.6983211733926713,0.21104773762576456,0.048052020393233745,0.5866374885235054,-0.3755897508977408,0.42173249757093534,0.42173249757093534,0.0,9.876416351417561e-11,0
0.6000000000000001,13,11,7,0.5346261434339163,1.0200077485856751,0.44301196475088783,1.7917986836707513,0.6983211740790171,0.21104773802662657,0.04805202047671224,0.5866374878475415,-0.375589749820915,0.42173249757093534,0.42173249757093534,0.0,9.938283529464798e-11,0
0.6000000000000001,13,12,0,0.5866208400072641,0.9955838386957235,0.38999008216845776,1.4461674753166485,2.8009786088093116,0.045928705466438735,0.015452099008224352,0.8883999592135884,-0.8424712537471497,0.38879376891984474,0.38879376891984474,0.0,9.981912518775005e-11,1
0.6000000000000001,13,12,1,0.5866208400072641,0.9955838386957235,0.38999008216845776,1.4461674753164855,2.8009786088088644,0.04592870546655771,0.015452099008264558,0.8883999592133068,-0.8424712537467491,0.38879376891984474,0.38879376891984474,0.0,9.985098858855679e-11,0
0.6000000000000001,13,12,2,0.5866208400072641,0.9955838386957235,0.38999008216845776,1.446167475315763,2.800978608806881,0.04592870546708555,0.015452099008442794,0.8883999592120578,-0.8424712537449723,0.38879376891984474,0.38879376891984474,0.0,9.999265304649896e-11,0
0.6000000000000001,13,12,3,0.5866208400072641,0.9955838386957235,0.38999008216845776,1.6954251782734777,0.34061404478139534,0.045928705466681874,0.015452099008306484,0.8883999592130131,-0.8424712537463313,0.38879376891984474,0.38879376891984474,0.0,9.988418425699308e-11,0
0.6000000000000001,13,12,4,0.5866208400072641,0.9955838386957235,0.38999008216845776,1.446167476336724,2.8009786116085347,0.04592870472157904,0.015452098756587346,0.8883999609763922,-0.8424712562548131,0.3887937689198448,0.38879376891984474,5.551115123125783e-17,9.979331250242751e-11,0
0.6000000000000001,13,12,5,0.5866208400072641,0.9955838386957235,0.38999008216845776,1.6954251772533298,0.34061404198197404,0.045928704721769506,0.015452098756651622,0.8883999609759415,-0.8424712562541721,0.3887937689198448,0.38879376891984474,5.551115123125783e-17,9.974207570984106e-11,0
0.6000000000000001,13,12,6,0.5866208400072641,0.9955838386957235,0.38999008216845776,1.4461674753174603,2.8009786088115396,0.04592870546584581,0.015452099008024096,0.8883999592149914,-0.8424712537491456,0.38879376891984474,0.38879376891984474,0.0,9.966014125062372e-11,0
0.6000000000000001,13,12,7,0.5866208400072641,0.9955838386957235,0.38999008216845776,1.6954251782734664,0.34061404478136426,0.04592870546667361,0.015452099008303693,0.8883999592130325,-0.8424712537463589,0.38879376891984474,0.38879376891984474,0.0,9.988218585554876e-11,0
0.6000000000000001,13,13,0,0.5672976872300193,1.0391496744969682,0.4136324169682856,1.3991661954489214,2.637822067104252,0.1063198487418508,0.029168799241483516,0.7669706622678475,-0.6606508135259967,0.4078696813127689,0.407869681312769,-1.1102230246251565e-16,9.989120641762383e-11,1
0.6000000000000001,13,13,1,0.5672976872300193,1.0391496744969682,0.4136324169682856,1.7424264581395137,0.5037705864814438,0.10631984874016195,0.029168799241026423,0.7669706622713122,-0.6606508135311502,0.40786968131276896,0.407869681312769,-5.551115123125783e-17,9.925404942379146e-11,0
0.6000000000000001,13,13,2,0.5672976872300193,1.0391496744969682,0.4136324169682856,1.742426458139481,0.5037705864813459,0.10631984874012171,0.029168799241015436,0.7669706622713951,-0.6606508135312734,0.407869681312769,0.407869681312769,0.0,9.923895039065656e-11,0
0.6000000000000001,13,13,3,0.5672976872300193,1.0391496744969682,0.4136324169682856,1.7424264581404252,0.5037705864841937,0.10631984874129533,0.02916879924133319,0.766970662268987,-0.6606508135276917,0.4078696813127689,0.407869681312769,-1.1102230246251565e-16,9.968154079942337e-11,0
0.6000000000000001,13,13,4,0.5672976872300193,1.0391496744969682,0.4136324169682856,1.7424264577157733,0.5037705852031584,0.10631984821334085,0.029168799098412804,0.7669706633521299,-0.6606508151387891,0.4078696813127689,0.407869681312769,-1.1102230246251565e-16,9.950873458564047e-11,0
0.6000000000000001,13,13,5,0.5672976872300193,1.0391496744969682,0.4136324169682856,1.3991661954497998,2.637822067106902,0.10631984874075841,0.029168799241187877,0.7669706622700885,-0.6606508135293301,0.4078696813127689,0.407869681312769,-1.1102230246251565e-16,9.947898060858051e-11,0
0.6000000000000001,13,13,6,0.5672976872300193,1.0391496744969682,0.4136324169682856,1.3991661954500967,2.6378220671077983,0.10631984874038901,0.02916879924108796,0.7669706622708461,-0.6606508135304571,0.4078696813127689,0.407869681312769,-1.1102230246251565e-16,9.933948108553636e-11,0
0.6000000000000001,13,13,7,0.5672976872300193,1.0391496744969682,0.4136324169682856,1.3991661954499992,2.637822067107504,0.10631984874051043,0.029168799241120775,0.7669706622705972,-0.6606508135300868,0.4078696813127689,0.407869681312769,-1.1102230246251565e-16,9.938533329645338e-11,0
0.6000000000000001,13,14,0,0.6151414974854662,0.9935821799092778,0.38154415767974365,1.6070949346389818,0.09501150394042952,0.0034432449159965133,0.0013170103528733982,0.9909999448071989,-0.9875566998912023,0.3815368800533415,0.38153687995981544,9.352607577284289e-11,9.611692204647415e-07,0
0.6000000000000001,13,14,1,0.6151414974854662,0.9935821799092778,0.38154415767974365,1.6070952576506166,0.09501234941847275,0.003443306126403664,0.001317033782130123,0.9909997851113455,-0.9875564789849418,0.3815368800542751,0.38153687995981544,9.445966231425018e-11,9.65963108279233e-07,0
0.6000000000000001,13,14,2,0.6151414974854662,0.9935821799092778,0.38154415767974365,1.5344983313204368,3.0465827525175464,0.003443128874005247,0.001316965935957459,0.9910002475568046,-0.9875571186827994,0.38153688005158437,0.38153687995981544,9.176892579176865e-11,9.520812561947256e-07,0
0.6000000000000001,13,14,3,0.6151414974854662,0.9935821799092778,0.38154415767974365,1.6070952500238607,0.09501232945555521,0.0034433046811342062,0.0013170332289302459,0.9909997888820038,-0.9875564842008696,0.381536880054253,0.38153687995981544,9.443756887606014e-11,9.658499164622025e-07,0
0.6000000000000001,13,14,4,0.6151414974854662,0.9935821799092778,0.38154415767974365,1.6070942707329738,0.09500976617654897,0.0034431191081223935,0.0013169621979107259,0.9910002730356623,-0.98755715392754,0.3815368800514372,0.38153687995981544,9.162176572985459e-11,9.513164436064647e-07,0
0.6000000000000001,13,14,5,0.6151414974854662,0.9935821799092778,0.38154415767974365,1.5344973873509609,3.0465802816917966,0.003443307753869992,0.00131703440506877,0.9909997808653417,-0.9875564731114717,0.3815368800543,0.38153687995981544,9.448453131000178e-11,9.660905695013655e-07,0
0.6000000000000001,13,14,6,0.6151414974854662,0.9935821799092778,0.38154415767974365,1.607095143263292,0.09501205001139029,0.0034432844500491126,0.0013170254851606292,0.99099984166421,-0.9875565572141608,0.3815368800539439,0.38153687995981544,9.41284827860045e-11,9.64265446018464e-07,0
0.6000000000000001,13,14,7,0.6151414974854662,0.9935821799092778,0.38154415767974365,1.534527880919012,3.0466600981426737,0.0034375316398604964,0.0013148235081992343,0.9910148505954166,-0.9875773189555561,0.3815368799866153,0.38153687995981544,2.6799840124880348e-11,5.14089752240432e-07,1
0.6000000000000001,13,15,0,0.5945369676557833,1.0355392437303417,0.4008523321075784,1.6984573331505606,0.3554007956205637,0.05097491590087112,0.016208990353767983,0.8789195640814026,-0.8279446481805315,0.39940847453579226,0.3994084745357922,5.551115123125783e-17,9.99971772053243e-11,1
0.6000000000000001,13,15,1,0.5945369676557833,1.0355392437303417,0.4008523321075784,1.6984573331488664,0.355400795615816,0.05097491589952793,0.016208990353340103,0.8789195640845002,-0.8279446481849723,0.3994084745357923,0.3994084745357922,1.1102230246251565e-16,9.962086711112761e-11,0
0.6000000000000001,13,15,2,0.5945369676557833,1.0355392437303417,0.4008523321075784,1.4431353204403756,2.7861918579724327,0.05097491589996483,0.016208990353479315,0.8789195640834926,-0.8279446481835278,0.39940847453579226,0.3994084745357922,5.551115123125783e-17,9.974310266613884e-11,0
0.6000000000000001,13,15,3,0.5945369676557833,1.0355392437303417,0.4008523321075784,1.4431353213383267,2.7861918604888585,0.0509749151880091,0.0162089901266955,0.878919565725313,-0.8279446505373039,0.39940847453579226,0.3994084745357922,5.551115123125783e-17,9.965434033532006e-11,0
0.6000000000000001,13,15,4,0.5945369676557833,1.0355392437303417,0.4008523321075784,1.698457333150254,0.35540079561970456,0.05097491590062808,0.016208990353690538,0.8789195640819633,-0.8279446481813352,0.3994084745357923,0.3994084745357922,1.1102230246251565e-16,9.992895400046109e-11,0
0.6000000000000001,13,15,5,0.5945369676557833,1.0355392437303417,0.4008523321075784,1.4431353204401374,2.786191857971765,0.05097491590015385,0.016208990353539492,0.8789195640830567,-0.8279446481829029,0.39940847453579226,0.3994084745357922,5.551115123125783e-17,9.979611581556469e-11,0
0.6000000000000001,13,15,6,0.5945369676557833,1.0355392437303417,0.4008523321075784,1.443135320440482,2.7861918579727303,0.05097491589988073,0.016208990353452458,0.8789195640836867,-0.827944648183806,0.39940847453579226,0.3994084745357922,5.551115123125783e-17,9.971978798262171e-11,0
0.6000000000000001,13,15,7,0.5945369676557833,1.0355392437303417,0.4008523321075784,1.4431353204395583,2.7861918579701426,0.05097491590061274,0.016208990353685747,0.8789195640819985,-0.8279446481813857,0.3994084745357923,0.3994084745357922,1.1102230246251565e-16,9.992445759721136e-11,0
0.6000000000000001,13,16,0,0.5904532000421827,1.0292907634059656,0.41541282707048255,1.406809156294666,2.679484408227846,0.0862741878328542,0.02665159859413053,0.8012300671825031,-0.7149558793496489,0.41121436189204735,0.4112143618920474,-5.551115123125783e-17,9.942446865807142e-11,1
0.6000000000000001,13,16,1,0.5904532000421827,1.0292907634059656,0.41541282707048255,1.7347834972949778,0.46210824536152023,0.08627418783269833,0.02665159859408243,0.801230067182844,-0.7149558793501456,0.4112143618920474,0.4112143618920474,0.0,9.936695910539584e-11,0
0.6000000000000001,13,16,2,0.5904532000421827,1.0292907634059656,0.41541282707048255,1.7347834967765332,0.46210824388046057,0.08627418729215441,0.026651598427077938,0.80123006836495,-0.7149558810727956,0.4112143618920474,0.4112143618920474,0.0,9.991679705834144e-11,0
0.6000000000000001,13,16,3,0.5904532000421827,1.0292907634059656,0.41541282707048255,1.4068091568123964,2.6794844097068657,0.08627418729305471,0.026651598427356146,0.8012300683629812,-0.7149558810699265,0.4112143618920474,0.4112143618920474,0.0,9.958506241858345e-11,0
0.6000000000000001,13,16,4,0.5904532000421827,1.0292907634059656,0.41541282707048255,1.4068091562932827,2.6794844082238947,0.08627418783429629,0.026651598594576147,0.8012300671793493,-0.714955879345053,0.4112143618920474,0.4112143618920474,0.0,9.995604344226194e-11,0
0.6000000000000001,13,16,5,0.5904532000421827,1.0292907634059656,0.41541282707048255,1.406809156294756,2.6794844082281033,0.0862741878327603,0.02665159859410157,0.8012300671827084,-0.7149558793499481,0.4112143618920474,0.4112143618920474,0.0,9.938982969970311e-11,0
0.6000000000000001,13,16,6,0.5904532000421827,1.0292907634059656,0.41541282707048255,1.734783497296567,0.46210824536605977,0.08627418783435511,0.026651598594594345,0.8012300671792206,-0.7149558793448655,0.4112143618920474,0.4112143618920474,0.0,9.997774830239337e-11,0
0.6000000000000001,13,16,7,0.5904532000421827,1.0292907634059656,0.41541282707048255,1.73478349729566,0.46210824536346873,0.08627418783340952,0.026651598594302155,0.8012300671812888,-0.7149558793478792,0.41121436189204746,0.4112143618920474,5.551115123125783e-17,9.96291937838123e-11,0
0.6000000000000001,13,17,0,0.5812670315231085,1.002099094170491,0.37267807677597253,1.5097906190467705,2.97488892644073,0.01113052817205699,0.003717081660344777,0.9724663458662003,-0.9613358176941433,0.3726115807414184,0.3726115807414183,1.1102230246251565e-16,9.994574612370855e-11,0
0.6000000000000001,13,17,1,0.5812670315231085,1.002099094170491,0.37267807677597253,1.5097906190472674,2.974888926442089,0.011130528171876123,0.0037170816602842952,0.9724663458666449,-0.9613358176947688,0.37261158074141837,0.3726115807414183,5.551115123125783e-17,9.992305594064277e-11,0
0.6000000000000001,13,17,2,0.5812670315231085,1.002099094170491,0.37267807677597253,1.509790619047235,2.974888926442,0.011130528171887958,0.0037170816602882404,0.9724663458666158,-0.9613358176947279,0.37261158074141837,0.3726115807414183,5.551115123125783e-17,9.992463800845286e-11,0
0.6000000000000001,13,17,3,0.5812670315231085,1.002099094170491,0.37267807677597253,1.63180203454366,0.16670372715080653,0.01113052817228906,0.0037170816604223224,0.9724663458656296,-0.9613358176933405,0.3726115807414183,0.3726115807414183,0.0,9.99751531560733e-11,1
0.6000000000000001,13,17,4,0.5812670315231085,1.002099094170491,0.37267807677597253,1.6318020345439075,0.16670372715148402,0.011130528172379263,0.0037170816604524554,0.972466345865408,-0.9613358176930288,0.37261158074141837,0.3726115807414183,5.551115123125783e-17,9.998664396437817e-11,0
0.6000000000000001,13,17,5,0.5812670315231085,1.002099094170491,0.37267807677597253,1.6318020345428375,0.1667037271485569,0.011130528171989605,0.0037170816603222232,0.972466345866366,-0.9613358176943765,0.3726115807414184,0.3726115807414183,1.1102230246251565e-16,9.99374888399629e-11,0
0.6000000000000001,13,17,6,0.5812670315231085,1.002099094170491,0.37267807677597253,1.6318020345438116,0.16670372715122098,0.011130528172344206,0.003717081660440781,0.9724663458654941,-0.9613358176931499,0.37261158074141837,0.3726115807414183,5.551115123125783e-17,9.998210592776502e-11,0
0.6000000000000001,13,17,7,0.5812670315231085,1.002099094170491,0.37267807677597253,1.5097906190472836,2.9748889264421337,0.011130528171870116,0.003717081660282322,0.9724663458666596,-0.9613358176947895,0.3726115807414183,0.3726115807414183,0.0,9.992209837328403e-11,0
0.6000000000000001,13,18,0,0.6120927431611515,0.9791004529669174,0.3992004275667407,1.7029037218895617,0.3475836637699694,0.045715873819747586,0.017351071464483673,0.8839732684600906,-0.838257394640343,0.39785330326951307,0.3978533032695132,-1.1102230246251565e-16,9.983314175343594e-11,1
0.6000000000000001,13,18,1,0.6120927431611515,0.9791004529669174,0.3992004275667407,1.4386889316994977,2.7940089898178946,0.04571587382024696,0.017351071464675294,0.8839732684588549,-0.8382573946386079,0.3978533032695131,0.3978533032695132,-5.551115123125783e-17,9.998002425959385e-11,0
