dimension,p,dataset_index,D_S_mc,D_E_mc,D_mc,D_gram,absolute_bridge_error,gap_mc,gap_gram
3,0.2,4,3.325384655965922e-32,6.035838293487091e-20,6.035838293483765e-20,6.00200969492688e-20,3.382859855688504e-22,0.5,0.5
3,0.2,5,3.256433657421471e-32,6.36015062471523e-20,6.360150624711974e-20,6.385648331776383e-20,2.549770706440835e-22,0.5,0.5
3,0.2,6,6.993268270857104e-32,5.0143792740441027e-20,5.014379274037109e-20,5.021224648670499e-20,6.84537463338978e-23,0.5,0.5
3,0.2,7,1.9265810562277072e-32,6.889541072560411e-20,6.889541072558484e-20,6.902182679742886e-20,1.2641607184402855e-22,0.5,0.5
3,0.2,8,1.050980970554627e-31,5.749169874872996e-20,5.749169874862486e-20,5.741848807145881e-20,7.321067716605215e-23,0.5,0.5
3,0.2,9,9.325416936767241e-32,6.904234222368124e-20,6.904234222358798e-20,6.900468814163703e-20,3.765408195095132e-23,0.5,0.5
3,0.2,10,7.586005400839065e-32,6.80760595510754e-20,6.807605955099954e-20,6.835866441886724e-20,2.8260486786770313e-22,0.5,0.5
3,0.2,11,6.548561497319293e-32,7.160434532170171e-20,7.160434532163622e-20,7.078906844865075e-20,8.152768729854717e-22,0.5,0.5
3,0.2,12,1.091308316065957e-31,4.71992688390359e-20,4.719926883892677e-20,4.688233913547695e-20,3.1692970344982e-22,0.5,0.5
3,0.2,13,1.2951737037479728e-31,9.059435343237351e-20,9.0594353432244e-20,9.004151981741856e-20,5.528336148254357e-22,0.5,0.5
3,0.2,14,4.67510599655488e-32,4.975351555050421e-20,4.975351555045746e-20,4.9887495289552466e-20,1.3397973909500543e-22,0.5,0.5
3,0.2,15,6.708986037522232e-32,6.986935194030196e-20,6.986935194023486e-20,6.977584502967126e-20,9.350691056360195e-23,0.5,0.5
3,0.2,16,4.542824512306393e-32,8.446594756605675e-20,8.446594756601132e-20,8.438349279726764e-20,8.245476874368715e-23,0.5,0.5
3,0.2,17,8.162266132089269e-32,5.576400387086758e-20,5.576400387078595e-20,5.603611835002541e-20,2.7211447923945736e-22,0.5,0.5
3,0.2,18,7.243201947601566e-32,6.297272110329951e-20,6.297272110322708e-20,6.31439994041235e-20,1.7127830089642443e-22,0.5,0.5
3,0.2,19,2.487852171995635e-32,6.734759051557962e-20,6.734759051555474e-20,6.719467005406494e-20,1.5292046148980055e-22,0.5,0.5
3,0.2,20,4.233107846500332e-32,6.037413701021302e-20,6.037413701017068e-20,5.954244105974629e-20,8.31695950424388e-22,0.5,0.5
3,0.2,21,4.029427601393478e-32,5.831952038936797e-20,5.831952038932767e-20,5.81259114735619e-20,1.936089157657692e-22,0.5,0.5
3,0.2,22,5.791088648070555e-32,7.365851404208227e-20,7.365851404202436e-20,7.343477975361956e-20,2.237342884047965e-22,0.5,0.5
3,0.2,23,5.965645573051035e-32,6.75459695938392e-20,6.754596959377954e-20,6.667270971614727e-20,8.732598776322737e-22,0.5,0.5
3,0.2,24,3.343077528880358e-32,6.635187988715043e-20,6.6351879887117e-20,6.679537766056961e-20,4.434977734526119e-22,0.5,0.5
3,0.2,25,4.8023803239550095e-32,7.10793780201534e-20,7.107937802010538e-20,7.126463847687373e-20,1.8526045676835608e-22,0.5,0.5
3,0.2,26,5.696236128389469e-32,5.2069869673990937e-20,5.206986967393398e-20,5.157830168750556e-20,4.915679864284174e-22,0.5,0.5
3,0.2,27,9.958133608666707e-32,5.851641730902861e-20,5.851641730892902e-20,5.85684482696956e-20,5.203096076657043e-23,0.5,0.5
3,0.2,28,1.9387522513509247e-31,5.705083468560257e-20,5.705083468540869e-20,5.726710359934807e-20,2.162689139393811e-22,0.5,0.5
3,0.2,29,8.305875984686224e-32,6.41822987544327e-20,6.418229875434964e-20,6.470179392016358e-20,5.1949516581394e-22,0.5,0.5
3,0.2,30,2.8273729289515034e-32,5.925238992518348e-20,5.925238992515521e-20,5.963373767610323e-20,3.813477509480246e-22,0.5,0.5
3,0.2,31,9.590218929845778e-32,5.152065148100946e-20,5.152065148091356e-20,5.178109605527351e-20,2.6044457435995314e-22,0.5,0.5
3,0.2,32,7.010125545983644e-32,6.169767818549349e-20,6.169767818542339e-20,6.122068126579901e-20,4.769969196243761e-22,0.5,0.5
3,0.2,33,8.714571749759457e-32,5.518632653077276e-20,5.518632653068561e-20,5.50780298403174e-20,1.082966903682195e-22,0.5,0.5
3,0.2,34,6.903735042235826e-32,6.46968584932355e-20,6.469685849316646e-20,6.474450903651469e-20,4.765054334823149e-23,0.5,0.5
3,0.2,35,3.407882781905874e-32,5.593820294468568e-20,5.593820294465161e-20,5.482184459670261e-20,1.1163583479489932e-21,0.5,0.5
3,0.2,36,7.104104678537957e-32,5.351877077885067e-20,5.351877077877963e-20,5.3553029887903365e-20,3.425910912373575e-23,0.5,0.5
3,0.2,37,8.330924747392302e-32,6.766604594133831e-20,6.7666045941255e-20,6.685393014597628e-20,8.121157952787275e-22,0.5,0.5
3,0.2,38,4.5194003935703927e-32,4.8504804708137975e-20,4.850480470809278e-20,4.8043477157692316e-20,4.613275504004659e-22,0.5,0.5
3,0.2,39,7.941466201607461e-32,6.529137069200411e-20,6.529137069192469e-20,6.510697478603252e-20,1.843959058921752e-22,0.5,0.5
3,0.2,40,1.2962210537313247e-31,5.338746989906483e-20,5.338746989893521e-20,5.3738083802652806e-20,3.506139037175948e-22,0.5,0.5
3,0.2,41,5.306285242301601e-32,6.606321309763365e-20,6.606321309758059e-20,6.630746883126552e-20,2.4425573368492875e-22,0.5,0.5
3,0.2,42,1.1637671726506312e-31,6.290683958027504e-20,6.290683958015866e-20,6.259544266535175e-20,3.1139691480691363e-22,0.5,0.5
3,0.2,43,5.929559934506904e-32,5.904966061126532e-20,5.904966061120603e-20,5.991348547035835e-20,8.638248591523188e-22,0.5,0.5
3,0.2,44,3.8668480035906526e-32,6.167584430012807e-20,6.16758443000894e-20,6.116505291083648e-20,5.107913892529293e-22,0.5,0.5
3,0.2,45,5.028940930802952e-32,6.973641687075205e-20,6.973641687070175e-20,6.980792934685982e-20,7.151247615806401e-23,0.5,0.5
3,0.2,46,1.3645493990657587e-31,7.318931610081731e-20,7.318931610068086e-20,7.303525910925672e-20,1.540569914241373e-22,0.5,0.5
3,0.2,47,4.320508642961586e-32,7.101509219661578e-20,7.101509219657258e-20,7.097917121683418e-20,3.59209797384e-23,0.5,0.5
3,0.2,48,7.248409161014303e-32,8.183165676625001e-20,8.183165676617752e-20,8.203969105997557e-20,2.0803429379804973e-22,0.5,0.5
3,0.2,49,6.304114291893512e-32,7.228820081488567e-20,7.228820081482263e-20,7.256505592646888e-20,2.768551116462485e-22,0.5,0.5
3,0.5,0,4.298224610667527e-24,1.072938450241984e-20,1.0725086277809173e-20,1.0904725343483898e-20,1.796390656747253e-22,0.5,0.5
3,0.5,1,7.799036979475769e-21,1.628275844445224e-22,-7.636209395031246e-21,-7.679818386827028e-21,4.360899179578189e-23,0.5,0.5
3,0.5,2,9.209950705771533e-21,3.0688539490643207e-22,-8.9030653108651e-21,-8.949478673916998e-21,4.6413363051897966e-23,0.5,0.5
