N,p,dataset_index,empirical_g12,empirical_g13,empirical_g23,population_max_gram_error
1024,0.35,91,0.9787613177435454,0.0033584441639176177,0.0077715995513596425,0.021238682256454644
1024,0.35,92,1.0,0.0,0.0,0.0
1024,0.35,93,1.0,0.0,0.0,0.0
1024,0.35,94,1.0,0.0,0.0,0.0
1024,0.35,95,1.0,0.0,0.0,0.0
1024,0.35,96,1.0,0.0,0.0,0.0
1024,0.35,97,1.0,0.0,0.0,0.0
1024,0.35,98,1.0,0.0,0.0,0.0
1024,0.35,99,0.9970082419499342,0.0004241429475731473,0.0011642743042420967,0.002991758050065796
1024,0.3819660112501051,0,0.8661536160845904,0.01636086352607735,0.05943988690077001,0.1338463839154096
1024,0.3819660112501051,1,1.0,0.0,0.0,0.0
1024,0.3819660112501051,2,0.725545341099053,0.04433268059256523,0.1107511169063789,0.274454658900947
1024,0.3819660112501051,3,1.0,0.0,0.0,0.0
1024,0.3819660112501051,4,0.9253358642813118,0.011181337561548155,0.02889923454627208,0.07466413571868824
1024,0.3819660112501051,5,1.0,0.0,0.0,0.0
1024,0.3819660112501051,6,0.8323668411596158,0.02150438607585775,0.07355753964040229,0.1676331588403842
1024,0.3819660112501051,7,1.0,0.0,0.0,0.0
1024,0.3819660112501051,8,1.0,0.0,0.0,0.0
1024,0.3819660112501051,9,1.0,0.0,0.0,0.0
1024,0.3819660112501051,10,0.8070284861565045,0.028255246006228973,0.07954023490298856,0.19297151384349553
1024,0.3819660112501051,11,0.9834980666587887,0.0033339556125099312,0.005038659102558685,0.016501933341211306
1024,0.3819660112501051,12,0.8644905014727237,0.022072019215438665,0.05102935046219459,0.13550949852727634
1024,0.3819660112501051,13,0.9988241081405002,0.00015751037659195166,0.00047287312828769856,0.0011758918594998446
1024,0.3819660112501051,14,1.0,0.0,0.0,0.0
1024,0.3819660112501051,15,1.0,0.0,0.0,0.0
1024,0.3819660112501051,16,1.0,0.0,0.0,0.0
1024,0.3819660112501051,17,0.9013223254104005,0.013777760392393312,0.04020888283977303,0.09867767458959953
1024,0.3819660112501051,18,0.8540633019682491,0.014919145740745543,0.07090302983805552,0.1459366980317509
1024,0.3819660112501051,19,0.9386630161503249,0.008575673648446025,0.024610982803454695,0.06133698384967512
1024,0.3819660112501051,20,0.9450784056349942,0.008998502873089953,0.01990301819933238,0.054921594365005766
1024,0.3819660112501051,21,0.9543620102822985,0.007163734558642054,0.01694657358774243,0.0456379897177015
1024,0.3819660112501051,22,1.0,0.0,0.0,0.0
1024,0.3819660112501051,23,0.9344674983427367,0.009700868409791119,0.025452182523749145,0.06553250165726332
1024,0.3819660112501051,24,1.0,0.0,0.0,0.0
1024,0.3819660112501051,25,0.9821877743535348,0.003121148210323388,0.006066317425787282,0.01781222564646523
1024,0.3819660112501051,26,0.6935354777560515,0.05388831794634341,0.11912684940070684,0.3064645222439485
1024,0.3819660112501051,27,1.0,0.0,0.0,0.0
1024,0.3819660112501051,28,1.0,0.0,0.0,0.0
1024,0.3819660112501051,29,0.8309780925199249,0.026821464676870188,0.06567942933065163,0.16902190748007506
1024,0.3819660112501051,30,0.7048098988556104,0.0417729460501961,0.12978608818985593,0.2951901011443896
1024,0.3819660112501051,31,1.0,0.0,0.0,0.0
1024,0.3819660112501051,32,0.9966479693562872,0.00044548662373017356,0.0013551731847466497,0.003352030643712811
1024,0.3819660112501051,33,1.0,0.0,0.0,0.0
1024,0.3819660112501051,34,1.0,0.0,0.0,0.0
1024,0.3819660112501051,35,1.0,0.0,0.0,0.0
1024,0.3819660112501051,36,0.8811734135488666,0.014064090723921785,0.053340809093659625,0.11882658645113342
1024,0.3819660112501051,37,0.7972674259983896,0.02884254655544599,0.08530825897747024,0.20273257400161038
1024,0.3819660112501051,38,0.9646231379885928,0.004752862610348907,0.014383036969906726,0.03537686201140722
1024,0.3819660112501051,39,1.0,0.0,0.0,0.0
1024,0.3819660112501051,40,0.9129928842792062,0.011142312477584904,0.037041314804740544,0.08700711572079378
1024,0.3819660112501051,41,0.7264483436186754,0.04437535155925443,0.11005166924185328,0.2735516563813246
1024,0.3819660112501051,42,1.0,0.0,0.0,0.0
1024,0.3819660112501051,43,0.5359402125263579,0.06079509532924321,0.23009379897634707,0.46405978747364207
1024,0.3819660112501051,44,0.7477978267674478,0.044321191664120185,0.09541256268392201,0.25220217323255223
1024,0.3819660112501051,45,0.9545017729053633,0.007185292914953845,0.016827310698902975,0.04549822709463669
1024,0.3819660112501051,46,1.0,0.0,0.0,0.0
1024,0.3819660112501051,47,0.9784007006951251,0.002592209186822514,0.009295949044639373,0.02159929930487492
1024,0.3819660112501051,48,0.6795004453399768,0.04596313692085391,0.14155471929297309,0.3204995546600232
1024,0.3819660112501051,49,1.0,0.0,0.0,0.0
1024,0.3819660112501051,50,0.656463754744661,0.042758402146401364,0.16476529525206796,0.343536245255339
1024,0.3819660112501051,51,1.0,0.0,0.0,0.0
1024,0.3819660112501051,52,1.0,0.0,0.0,0.0
1024,0.3819660112501051,53,0.8682318048237326,0.017034700525466906,0.05677707043510072,0.13176819517626737
1024,0.3819660112501051,54,1.0,0.0,0.0,0.0
1024,0.3819660112501051,55,0.7663278083367194,0.03531102589341706,0.09627771484748654,0.23367219166328057
1024,0.3819660112501051,56,1.0,0.0,0.0,0.0
1024,0.3819660112501051,57,0.894065305608898,0.014599978362546895,0.04361423217460397,0.10593469439110204
1024,0.3819660112501051,58,0.8894676821793087,0.017459496597881652,0.041996655022685625,0.11053231782069128
1024,0.3819660112501051,59,0.7512585872843828,0.033517865755877174,0.10997602026709036,0.24874141271561723
1024,0.3819660112501051,60,0.9326386780342116,0.008163311396241935,0.0293177123215575,0.06736132196578837
1024,0.3819660112501051,61,0.8056985185396516,0.031719889064037665,0.07501274452142931,0.19430148146034842
1024,0.3819660112501051,62,1.0,0.0,0.0,0.0
1024,0.3819660112501051,63,1.0,0.0,0.0,0.0
1024,0.3819660112501051,64,1.0,0.0,0.0,0.0
1024,0.3819660112501051,65,1.0,0.0,0.0,0.0
1024,0.3819660112501051,66,1.0,0.0,0.0,0.0
1024,0.3819660112501051,67,0.7756734264729108,0.035173537127813626,0.09003051487116198,0.22432657352708918
1024,0.3819660112501051,68,1.0,0.0,0.0,0.0
1024,0.3819660112501051,69,1.0,0.0,0.0,0.0
1024,0.3819660112501051,70,0.8801720564504001,0.01593129485733058,0.05061489650267259,0.11982794354959991
1024,0.3819660112501051,71,1.0,0.0,0.0,0.0
1024,0.3819660112501051,72,1.0,0.0,0.0,0.0
1024,0.3819660112501051,73,1.0,0.0,0.0,0.0
1024,0.3819660112501051,74,1.0,0.0,0.0,0.0
1024,0.3819660112501051,75,0.8173661519341537,0.025635928806544805,0.07677811822587044,0.18263384806584626
1024,0.3819660112501051,76,1.0,0.0,0.0,0.0
1024,0.3819660112501051,77,0.7787032208650736,0.033864535638211846,0.08999896720185158,0.2212967791349264
1024,0.3819660112501051,78,1.0,0.0,0.0,0.0
1024,0.3819660112501051,79,0.8363473334337181,0.028679618058784162,0.059449315860398255,0.16365266656628186
1024,0.3819660112501051,80,0.9831354051412307,0.0024050524710639842,0.006574201789718237,0.016864594858769344
1024,0.3819660112501051,81,0.7481864500092782,0.035640111343358205,0.10856449811266922,0.2518135499907218
1024,0.3819660112501051,82,0.9087072055495939,0.010617112480620028,0.04093147176352452,0.09129279445040606
1024,0.3819660112501051,83,1.0,0.0,0.0,0.0
1024,0.3819660112501051,84,1.0,0.0,0.0,0.0
1024,0.3819660112501051,85,1.0,0.0,0.0,0.0
1024,0.3819660112501051,86,1.0,0.0,0.0,0.0
1024,0.3819660112501051,87,1.0,0.0,0.0,0.0
1024,0.3819660112501051,88,0.7267249612939152,0.035302023125506676,0.12480372277311341,0.2732750387060848
1024,0.3819660112501051,89,1.0,0.0,0.0,0.0
1024,0.3819660112501051,90,1.0,0.0,0.0,0.0
1024,0.3819660112501051,91,0.9404909110092187,0.009070731062224446,0.02264208169391324,0.059509088990781334
1024,0.3819660112501051,92,1.0,0.0,0.0,0.0
1024,0.3819660112501051,93,0.7119406524288454,0.04107086064972615,0.12572508220744988,0.2880593475711546
1024,0.3819660112501051,94,0.947607925409605,0.007499116746862988,0.02065971416080581,0.052392074590394966
1024,0.3819660112501051,95,1.0,0.0,0.0,0.0
1024,0.3819660112501051,96,1.0,0.0,0.0,0.0
1024,0.3819660112501051,97,1.0,0.0,0.0,0.0
1024,0.3819660112501051,98,0.8357254883970757,0.023083774305863725,0.0684910939042786,0.16427451160292428
1024,0.3819660112501051,99,0.5748968059485027,0.057194565179586654,0.20407656758907478,0.4251031940514973
1024,0.5,0,0.22769158349693924,0.0562291333917308,0.5484825372392752,0.1734825372392752
1024,0.5,1,0.35573805630075594,0.0560563393965815,0.407840437231486,0.032840437231486
1024,0.5,2,0.5182021479926077,0.04163551045862329,0.2836911356040839,0.14320214799260766
1024,0.5,3,0.5051411091097103,0.05330198737170477,0.2707838234320033,0.13014110910971033
1024,0.5,4,0.23657247307232504,0.05764424340420948,0.5349587579591794,0.15995875795917935
1024,0.5,5,0.330438048657568,0.07112452914984979,0.40364050025594006,0.044561951342432016
1024,0.5,6,0.24135182709104763,0.06426778736214583,0.5155338406888995,0.14053384068889951
1024,0.5,7,0.37667936311548816,0.08099278676041483,0.33894883018738087,0.03605116981261913
1024,0.5,8,0.23630977773779044,0.05673172092176515,0.5372269043622411,0.16222690436224108
1024,0.5,9,0.3818005603741852,0.06470570104541917,0.36387001023649446,0.011129989763505543
1024,0.5,10,0.6141401562385198,0.05388438697545134,0.17833304174721593,0.2391401562385198
1024,0.5,11,0.18625106673815622,0.05108654887551911,0.6102605137279501,0.2352605137279501
1024,0.5,12,0.39129294484352806,0.06805704625709602,0.34809096251391,0.026909037486090026
1024,0.5,13,0.18999861475395868,0.049313861823110594,0.6095431614812831,0.23454316148128307
1024,0.5,14,0.23853237362221064,0.07591128764634203,0.49601488968213814,0.13646762637778936
1024,0.5,15,0.3856826706249903,0.0556614855924179,0.37839709506273667,0.010682670624990287
1024,0.5,16,0.42254979336964915,0.06760334087421527,0.318944746914769,0.056055253085231016
1024,0.5,17,0.4840401901376701,0.0735213970395946,0.252755601727613,0.12224439827238698
1024,0.5,18,0.4090305359302828,0.05397526406276498,0.35895184042425465,0.034030535930282824
1024,0.5,19,0.39765526233483406,0.04361832795914833,0.393496612934116,0.02265526233483406
1024,0.5,20,0.3624474980552799,0.07536805803564162,0.36302011531461625,0.012868058035641616
1024,0.5,21,0.18092467613164254,0.046523638257810196,0.6272303846983308,0.2522303846983308
1024,0.5,22,0.5010232516994755,0.04639420788183407,0.28873482139233975,0.12602325169947548
1024,0.5,23,0.45287612635710606,0.05903064131088742,0.3069274010995782,0.07787612635710606
1024,0.5,24,0.26154241482284046,0.03904343377314112,0.5495861601336017,0.17458616013360173
1024,0.5,25,0.19600947113458372,0.03740698653783814,0.6305899606724092,0.25558996067240924
1024,0.5,26,0.2715795851540424,0.07309391419574657,0.4634870333365665,0.1034204148459576
1024,0.5,27,0.3829273176978432,0.08361518895168657,0.32837960163186297,0.04662039836813703
1024,0.5,28,0.2670613554471974,0.05466797523952116,0.5063163834220809,0.13131638342208085
1024,0.5,29,0.5847045093042454,0.052956980323695446,0.20355623305235598,0.20970450930424545
1024,0.5,30,0.4168688373434812,0.07693822841834569,0.30755499721630625,0.06744500278369375
1024,0.5,31,0.5125693470517493,0.06651397318092633,0.24000309546304927,0.13756934705174928
1024,0.5,32,0.847591355304534,0.020605323741598014,0.06461643901965303,0.472591355304534
1024,0.5,33,0.49522468248657747,0.07362909373636684,0.24291769740605723,0.13208230259394277
1024,0.5,34,0.5056854532531568,0.06807992929316525,0.24322194814696418,0.13177805185303582
1024,0.5,35,0.22528476240322404,0.06642181993383606,0.5301567099485117,0.15515670994851172
1024,0.5,36,0.3387896139583756,0.06022760342687605,0.4165888413350418,0.041588841335041815
1024,0.5,37,0.4490829180046101,0.04045014273266545,0.3508095580167022,0.07408291800461009
1024,0.5,38,0.46666668417054036,0.04521411911401446,0.3230078348125517,0.09166668417054036
1024,0.5,39,0.22220721997273318,0.07536472396504812,0.5164334617779968,0.15279278002726682
1024,0.5,40,0.3401605785750762,0.047466206683654144,0.44318936122331964,0.06818936122331964
1024,0.5,41,0.3909922620058729,0.057212385543346345,0.36987321622842606,0.015992262005872893
1024,0.5,42,0.22158228951958536,0.06127025968144861,0.5450958161381545,0.1700958161381545
1024,0.5,43,0.2969625407886602,0.048408335989604645,0.48724488757571394,0.11224488757571394
1024,0.5,44,0.24318064328711425,0.07702092615509892,0.4884927276423433,0.13181935671288575
1024,0.5,45,0.1958039114222042,0.04429923220568899,0.6139468361194308,0.2389468361194308
1024,0.5,46,0.43566545493693676,0.06216605263286634,0.31688588576356463,0.06066545493693676
1024,0.5,47,0.28486520184493974,0.0641917798539734,0.46626833384943667,0.09126833384943667
1024,0.5,48,0.4710666085025248,0.0719220215392497,0.26684567242300944,0.10815432757699056
1024,0.5,49,0.30805995203928577,0.08343845059906763,0.40455385400874305,0.06694004796071423
1024,0.5,50,0.29252637467916465,0.065236534211291,0.4557241494192421,0.08247362532083535
1024,0.5,51,0.23565621838186734,0.07191087840333821,0.5070418946952122,0.13934378161813266
1024,0.5,52,0.2113637337009024,0.054951157843013854,0.570834704617984,0.19583470461798402
1024,0.5,53,0.3408520128400214,0.05787156726361814,0.41937130715722604,0.044371307157226036
1024,0.5,54,0.4906196102792322,0.059083104278162435,0.27253326638129716,0.11561961027923218
1024,0.5,55,0.3280785147697258,0.05058032621263969,0.4487522033909225,0.07375220339092248
1024,0.5,56,0.6014355599549766,0.040689903230438085,0.21335680794996725,0.22643555995497655
1024,0.5,57,0.5181594275202769,0.06609322336574935,0.235959931350677,0.14315942752027688
1024,0.5,58,0.3546545663398979,0.05211305883982281,0.4175392691872367,0.04253926918723672
1024,0.5,59,0.44759379116491893,0.059753735893621984,0.310418821610828,0.07259379116491893
1024,0.5,60,0.5343297478580162,0.06872621720069327,0.21799798032469386,0.15932974785801624
1024,0.5,61,0.19199782095546836,0.03361737341878446,0.6453092562964959,0.27030925629649594
1024,0.5,62,0.35072346840055585,0.076109846706512,0.37347368677221426,0.02427653159944415
1024,0.5,63,0.5636106759047493,0.04466433363663713,0.2371842593395993,0.18861067590474934
1024,0.5,64,0.41953190379255967,0.06068839170292423,0.33505554101155094,0.04453190379255967
1024,0.5,65,0.3398612250004725,0.07125726359544904,0.3936137650071495,0.0351387749995275
1024,0.5,66,0.19203118102036226,0.05693755431407227,0.5903484306402869,0.21534843064028686
1024,0.5,67,0.3931462994441701,0.05371858322977274,0.37512079780549934,0.018146299444170122
1024,0.5,68,0.35225295723471284,0.048566502364576325,0.4280350697701425,0.053035069770142496
1024,0.5,69,0.2861179744202303,0.0743774420721307,0.4448995133160202,0.08888202557976971
1024,0.5,70,0.282094224947733,0.06125828280526002,0.4753764842392698,0.10037648423926981
1024,0.5,71,0.4387725686395425,0.06460478643114603,0.3093391446620478,0.06566085533795218
1024,0.5,72,0.25232196744570845,0.056729964377732145,0.5186259909559747,0.14362599095597472
1024,0.5,73,0.530782134177829,0.06714647105712557,0.22355093825299654,0.15578213417782905
1024,0.5,74,0.401330766960161,0.05597168958424803,0.3622770577612092,0.02633076696016101
1024,0.5,75,0.3765650378274698,0.06461582796390986,0.3692458056425204,0.005754194357479592
1024,0.5,76,0.21185761469151937,0.051047298796380425,0.5788528200714489,0.2038528200714489
1024,0.5,77,0.6182247091073045,0.04506405598081098,0.19086834342309134,0.24322470910730454
1024,0.5,78,0.29725476210767876,0.05991657804284045,0.4615044290764263,0.0865044290764263
1024,0.5,79,0.169222141205216,0.03834514188128807,0.661409302550055,0.28640930255005503
1024,0.5,80,0.3395531712186244,0.05371063365279294,0.42968829141762155,0.05468829141762155
1024,0.5,81,0.3793456282752164,0.07830678560293175,0.34104366682811016,0.03395633317188984
1024,0.5,82,0.3527931392193974,0.07287665507521396,0.3773378182836421,0.022206860780602578
1024,0.5,83,0.35675261762355803,0.0513423061555085,0.41709423608041807,0.04209423608041807
1024,0.5,84,0.3388311425848245,0.05730320664726851,0.42268234728680065,0.04768234728680065
1024,0.5,85,0.5088514179386379,0.04970058730198618,0.27473682817098466,0.13385141793863786
1024,0.5,86,0.32372167152057635,0.05191611304030286,0.45036265444415413,0.07536265444415413
1024,0.5,87,0.37009752469288515,0.07786513424465075,0.3509149082058254,0.024085091794174618
1024,0.5,88,0.4596297690178893,0.05143679724504835,0.3160513918393381,0.08462976901788932
1024,0.5,89,0.4779430359896124,0.06862157861483831,0.26646637675027485,0.10853362324972515
1024,0.5,90,0.6869532239171247,0.03645406483551361,0.1528541267415694,0.31195322391712466
1024,0.5,91,0.37648206710166193,0.07704587491149145,0.34608551612360244,0.028914483876397556
1024,0.5,92,0.3842623788254719,0.05213877602196959,0.3873996378608907,0.012399637860890711
1024,0.5,93,0.4392605968416754,0.09196429268708234,0.2627322981097003,0.11226770189029972
1024,0.5,94,0.6563654956247527,0.035501989113445986,0.17897375118473124,0.28136549562475266
1024,0.5,95,0.45206270666002046,0.05209666043319361,0.32174427291622126,0.07706270666002046
1024,0.5,96,0.526344652237672,0.04584284936779037,0.26721711965038636,0.15134465223767202
1024,0.5,97,0.48150991699440404,0.0706798445234576,0.25976233489682343,0.11523766510317657
1024,0.5,98,0.28697941686264383,0.06391517332533059,0.46449794649412224,0.08949794649412224
1024,0.5,99,0.47432404427024544,0.04882388566091134,0.30795339769723207,0.09932404427024544
1024,0.6180339887498949,0,0.11657982366527359,0.030959642991758185,0.748507371007027,0.251492628992973
1024,0.6180339887498949,1,0.02285358740857457,0.007602444451954737,0.9439313473703252,0.05606865262967475
1024,0.6180339887498949,2,0.22863480395435304,0.05649386786689459,0.5467924717155781,0.4532075282844219
1024,0.6180339887498949,3,0.06804484724358173,0.023732118257808132,0.8347911315913714,0.16520886840862858
1024,0.6180339887498949,4,0.06308365176294878,0.01969052787413389,0.8521564281416711,0.14784357185832886
1024,0.6180339887498949,5,0.0,0.0,1.0,0.0
1024,0.6180339887498949,6,0.0,0.0,1.0,0.0
1024,0.6180339887498949,7,0.0,0.0,1.0,0.0
1024,0.6180339887498949,8,0.05823619750729547,0.027608299292496974,0.8406282538514177,0.1593717461485823
1024,0.6180339887498949,9,0.0,0.0,1.0,0.0
1024,0.6180339887498949,10,0.056626351891737425,0.018444753815247794,0.8648200211273852,0.1351799788726148
1024,0.6180339887498949,11,0.027018678597132584,0.012589869553666255,0.9249163307056583,0.07508366929434174
1024,0.6180339887498949,12,0.050090521397625376,0.015631994520130754,0.8817263751502553,0.11827362484974469
1024,0.6180339887498949,13,0.0,0.0,1.0,0.0
1024,0.6180339887498949,14,0.0,0.0,1.0,0.0
1024,0.6180339887498949,15,0.0,0.0,1.0,0.0
1024,0.6180339887498949,16,0.0925343996477464,0.02743342833196688,0.7904427267430912,0.20955727325690876
1024,0.6180339887498949,17,0.0,0.0,1.0,0.0
1024,0.6180339887498949,18,0.008080124802364752,0.0028263325401852724,0.9796337302452903,0.020366269754709676
1024,0.6180339887498949,19,0.20433918799158002,0.07413859046607663,0.5405378604893073,0.4594621395106927
1024,0.6180339887498949,20,0.0,0.0,1.0,0.0
1024,0.6180339887498949,21,0.2216576726760523,0.05824066610487788,0.5513667884749984,0.4486332115250016
1024,0.6180339887498949,22,0.07382073857530069,0.02324282810840722,0.827571978403965,0.17242802159603499
1024,0.6180339887498949,23,0.07035729077070818,0.03226011237256049,0.8115457057809673,0.1884542942190327
1024,0.6180339887498949,24,0.031869216519170074,0.012464720102108084,0.9174842747454491,0.08251572525455086
1024,0.6180339887498949,25,0.008201881865512406,0.0024048596047948068,0.9805974252585352,0.019402574741464784
1024,0.6180339887498949,26,0.0,0.0,1.0,0.0
1024,0.6180339887498949,27,0.0,0.0,1.0,0.0
1024,0.6180339887498949,28,0.0,0.0,1.0,0.0
1024,0.6180339887498949,29,0.0,0.0,1.0,0.0
1024,0.6180339887498949,30,0.08625318368346196,0.030901877520079335,0.7910113905338927,0.2089886094661073
1024,0.6180339887498949,31,0.0,0.0,1.0,0.0
1024,0.6180339887498949,32,0.0,0.0,1.0,0.0
1024,0.6180339887498949,33,0.0,0.0,1.0,0.0
1024,0.6180339887498949,34,0.119535214353515,0.03323085495222172,0.738882098908198,0.261117901091802
1024,0.6180339887498949,35,0.007645487851276944,0.003020942061191134,0.979819271353773,0.020180728646226997
1024,0.6180339887498949,36,0.0,0.0,1.0,0.0
1024,0.6180339887498949,37,0.0648322666605552,0.018745037640458095,0.8520643382675974,0.14793566173240258
1024,0.6180339887498949,38,0.0,0.0,1.0,0.0
1024,0.6180339887498949,39,0.006242311222191321,0.002096506020363764,0.9844823352978075,0.015517664702192513
1024,0.6180339887498949,40,0.08583981613476849,0.02960815956784446,0.794669871606936,0.20533012839306397
1024,0.6180339887498949,41,0.0,0.0,1.0,0.0
1024,0.6180339887498949,42,0.0,0.0,1.0,0.0
1024,0.6180339887498949,43,0.0,0.0,1.0,0.0
1024,0.6180339887498949,44,0.0,0.0,1.0,0.0
1024,0.6180339887498949,45,0.0,0.0,1.0,0.0
1024,0.6180339887498949,46,0.0,0.0,1.0,0.0
1024,0.6180339887498949,47,0.0,0.0,1.0,0.0
1024,0.6180339887498949,48,0.0,0.0,1.0,0.0
1024,0.6180339887498949,49,0.041888205467341566,0.014010143035212974,0.8981839847950558,0.10181601520494421
1024,0.6180339887498949,50,0.0,0.0,1.0,0.0
1024,0.6180339887498949,51,0.0,0.0,1.0,0.0
1024,0.6180339887498949,52,0.04805746300632979,0.018048731015325115,0.8786798227511003,0.12132017724889965
1024,0.6180339887498949,53,0.0,0.0,1.0,0.0
1024,0.6180339887498949,54,0.0,0.0,1.0,0.0
1024,0.6180339887498949,55,0.0,0.0,1.0,0.0
1024,0.6180339887498949,56,0.11483577230245734,0.030758371812834584,0.7513724850732529,0.24862751492674706
1024,0.6180339887498949,57,0.06705615166014933,0.03131067937506227,0.8187127784993125,0.18128722150068755
1024,0.6180339887498949,58,0.06379018964461636,0.02560381556027924,0.8366731848831452,0.16332681511685476
1024,0.6180339887498949,59,0.0,0.0,1.0,0.0
1024,0.6180339887498949,60,0.061440400921646265,0.026290358736809738,0.8386574181159628,0.16134258188403716
1024,0.6180339887498949,61,0.11354395205415835,0.028781476328870292,0.7581250976602008,0.24187490233979925
1024,0.6180339887498949,62,0.07157217234917579,0.023828439660470768,0.8293805167371433,0.1706194832628567
1024,0.6180339887498949,63,0.0,0.0,1.0,0.0
1024,0.6180339887498949,64,0.07417958176429384,0.042941477120357174,0.7829961891005193,0.21700381089948073
1024,0.6180339887498949,65,0.011809944640393144,0.00269308595488027,0.9743632701416758,0.025636729858324214
1024,0.6180339887498949,66,0.04977770899066525,0.01780695339660887,0.8766635578695675,0.12333644213043249
1024,0.6180339887498949,67,0.003339035006627411,0.0015577461141298432,0.9905634893567203,0.00943651064327966
1024,0.6180339887498949,68,0.07171264759502427,0.0408373685841763,0.7911792685801932,0.20882073141980684
1024,0.6180339887498949,69,0.0,0.0,1.0,0.0
1024,0.6180339887498949,70,0.0,0.0,1.0,0.0
1024,0.6180339887498949,71,0.0433808127522477,0.010722253252465452,0.9048657597803618,0.09513424021963823
1024,0.6180339887498949,72,0.016393380938573954,0.005515092893708995,0.9594640069244599,0.04053599307554012
1024,0.6180339887498949,73,0.0,0.0,1.0,0.0
1024,0.6180339887498949,74,0.0,0.0,1.0,0.0
1024,0.6180339887498949,75,0.0,0.0,1.0,0.0
1024,0.6180339887498949,76,0.0,0.0,1.0,0.0
1024,0.6180339887498949,77,0.0,0.0,1.0,0.0
1024,0.6180339887498949,78,0.0,0.0,1.0,0.0
1024,0.6180339887498949,79,0.022991810774699917,0.008932427225172956,0.9402830686796771,0.05971693132032285
1024,0.6180339887498949,80,0.0,0.0,1.0,0.0
1024,0.6180339887498949,81,0.10755447170103144,0.026294646313187342,0.7726594202390771,0.22734057976092292
1024,0.6180339887498949,82,0.0,0.0,1.0,0.0
1024,0.6180339887498949,83,0.0,0.0,1.0,0.0
1024,0.6180339887498949,84,0.0,0.0,1.0,0.0
1024,0.6180339887498949,85,0.0,0.0,1.0,0.0
1024,0.6180339887498949,86,0.0,0.0,1.0,0.0
1024,0.6180339887498949,87,0.0,0.0,1.0,0.0
1024,0.6180339887498949,88,0.11580042501939553,0.04571619445357333,0.7154012630113017,0.2845987369886983
1024,0.6180339887498949,89,0.0,0.0,1.0,0.0
1024,0.6180339887498949,90,0.03118677960451799,0.014234063588611567,0.9142869574296604,0.08571304257033963
1024,0.6180339887498949,91,0.0,0.0,1.0,0.0
1024,0.6180339887498949,92,0.0,0.0,1.0,0.0
1024,0.6180339887498949,93,0.0,0.0,1.0,0.0
1024,0.6180339887498949,94,0.0,0.0,1.0,0.0
1024,0.6180339887498949,95,0.08963782584080043,0.026964753485902326,0.7956881834398083,0.2043118165601917
1024,0.6180339887498949,96,0.0,0.0,1.0,0.0
1024,0.6180339887498949,97,0.10811941918099088,0.026836140690940646,0.7704810858768995,0.22951891412310055
1024,0.6180339887498949,98,0.0,0.0,1.0,0.0
1024,0.6180339887498949,99,0.0,0.0,1.0,0.0
1024,0.65,0,0.0,0.0,1.0,0.0
1024,0.65,1,0.0012746094685756049,0.0005675604883166874,0.9964597641996337,0.0035402358003663315
1024,0.65,2,0.0,0.0,1.0,0.0
1024,0.65,3,0.0,0.0,1.0,0.0
1024,0.65,4,0.0,0.0,1.0,0.0
1024,0.65,5,0.0,0.0,1.0,0.0
1024,0.65,6,0.0,0.0,1.0,0.0
1024,0.65,7,0.0,0.0,1.0,0.0
1024,0.65,8,0.0,0.0,1.0,0.0
1024,0.65,9,0.0,0.0,1.0,0.0
1024,0.65,10,0.0,0.0,1.0,0.0
1024,0.65,11,0.0,0.0,1.0,0.0
1024,0.65,12,0.0,0.0,1.0,0.0
1024,0.65,13,0.0,0.0,1.0,0.0
1024,0.65,14,0.015796086057544456,0.004684822434294467,0.96263868257742,0.037361317422579976
1024,0.65,15,0.0,0.0,1.0,0.0
1024,0.65,16,0.0,0.0,1.0,0.0
1024,0.65,17,0.0,0.0,1.0,0.0
1024,0.65,18,0.0,0.0,1.0,0.0
1024,0.65,19,0.0,0.0,1.0,0.0
1024,0.65,20,0.0,0.0,1.0,0.0
1024,0.65,21,0.0,0.0,1.0,0.0
1024,0.65,22,0.0,0.0,1.0,0.0
1024,0.65,23,0.0,0.0,1.0,0.0
1024,0.65,24,0.0,0.0,1.0,0.0
1024,0.65,25,0.0,0.0,1.0,0.0
1024,0.65,26,0.0,0.0,1.0,0.0
1024,0.65,27,0.0,0.0,1.0,0.0
1024,0.65,28,0.0,0.0,1.0,0.0
1024,0.65,29,0.0,0.0,1.0,0.0
1024,0.65,30,0.0,0.0,1.0,0.0
1024,0.65,31,0.0,0.0,1.0,0.0
1024,0.65,32,0.0,0.0,1.0,0.0
1024,0.65,33,0.00518122258708098,0.0023377775920128685,0.985570783755719,0.014429216244280951
1024,0.65,34,0.0,0.0,1.0,0.0
1024,0.65,35,0.0,0.0,1.0,0.0
1024,0.65,36,0.0,0.0,1.0,0.0
1024,0.65,37,0.0,0.0,1.0,0.0
1024,0.65,38,0.0,0.0,1.0,0.0
1024,0.65,39,0.0,0.0,1.0,0.0
1024,0.65,40,0.0,0.0,1.0,0.0
1024,0.65,41,0.0,0.0,1.0,0.0
1024,0.65,42,0.0,0.0,1.0,0.0
1024,0.65,43,0.0,0.0,1.0,0.0
1024,0.65,44,0.0,0.0,1.0,0.0
1024,0.65,45,0.0,0.0,1.0,0.0
1024,0.65,46,0.0,0.0,1.0,0.0
1024,0.65,47,0.0,0.0,1.0,0.0
1024,0.65,48,0.0,0.0,1.0,0.0
1024,0.65,49,0.0,0.0,1.0,0.0
