p,p_index,dataset_index,A,B,C,empirical_optimum,empirical_g12,empirical_g13,empirical_g23,theory_optimum,theory_g12,theory_g13,theory_g23,theory_D,best_initialization,alpha,beta,g12,g13,g23,D,deployed_gap,optimization_error,gram_error_to_empirical,gram_error_to_population,gradient_norm
0.5,11,41,0.5511943745555824,0.9757454109808881,0.4984817460383777,0.45197361151248283,0.28315924086124095,0.06961923132388903,0.4573230357536199,0.4375,0.375,0.0625,0.375,0.0,1,1.8378125378528856,0.8281271170684862,0.2831592407110134,0.06961923129140409,0.4573230359833207,-0.1741637952723073,0.6741637952723073,-2.220446049250313e-16,2.2970081392514885e-10,0.0918407592889866,9.932543676427485e-11
0.5,11,42,0.5016272646029827,1.0300800941151347,0.5255158703855805,0.4490353078908693,0.42024176092842025,0.06156929867573829,0.332643186934844,0.4375,0.375,0.0625,0.375,0.0,4,1.8215474021569975,0.9560488189281181,0.4202417611027502,0.061569298686093316,0.3326431867481415,0.08759857435460872,0.4124014256453913,-5.551115123125783e-17,1.867025423152313e-10,0.04524176110275019,9.796219391233763e-11
0.5,11,43,0.4899937430024376,0.9631165213054833,0.4695168465163101,0.4195987807323017,0.3361593553910087,0.061548976007416156,0.4166069135285062,0.4375,0.375,0.0625,0.375,0.0,0,1.8215051254901133,0.8691828046123851,0.3361593555732476,0.06154897603075054,0.41660691329045396,-0.08044755771720635,0.5804475577172064,0.0,2.3805224458328667e-10,0.04160691329045396,9.975392734062893e-11
0.5,11,44,0.5353890134829111,0.9848925322563958,0.5166572732022308,0.4554969024176655,0.33609014326604764,0.07097381642344569,0.39805178608496944,0.4375,0.375,0.0625,0.375,0.0,6,1.84046190397367,0.8880663244461935,0.3360901434153547,0.07097381644703936,0.39805178588527274,-0.06196164246991803,0.5619616424699181,-1.6653345369377348e-16,1.996967036177466e-10,0.0389098565846453,9.84524684000121e-11
0.5,11,45,0.484109149674249,0.9906902081703912,0.49208434029737524,0.42791532447629677,0.39254256120948794,0.060613465754746076,0.3613866514107193,0.4375,0.375,0.0625,0.375,0.0,0,1.3220407598045196,2.215741258349365,0.392542561027367,0.06061346574038141,0.36138665161880845,0.031155909408558558,0.46884409059144144,-1.1102230246251565e-16,2.0808915701664432e-10,0.01754256102736701,9.789391519632318e-11
0.5,11,46,0.5068527397282073,1.0341185272148765,0.49302517229401915,0.43932951089348293,0.3525894145451051,0.05822719641509683,0.40647980832099895,0.4375,0.375,0.0625,0.375,0.0,2,1.3270878979138574,2.262120244090574,0.35258941472464106,0.05822719643392498,0.4064798080969356,-0.053890393372294565,0.5538903933722945,-1.6653345369377348e-16,2.2406332345070723e-10,0.031479808096935624,9.821887747563096e-11
0.5,11,47,0.48623235521313507,0.9670714646619452,0.4962447538635815,0.4287615762939406,0.3919855757320171,0.0643965698540872,0.35444086833921506,0.4375,0.375,0.0625,0.375,0.0,6,1.827366806342627,0.9330959240059965,0.39198557555743363,0.064396569838934,0.35444086853980616,0.037544707017627466,0.46245529298237253,-1.1102230246251565e-16,2.0059109928638463e-10,0.020559131460193836,9.814460355528354e-11
0.5,11,48,0.5230541242053786,0.9973582580554962,0.5089400989016905,0.44908344513257803,0.346344849860951,0.06671674230053687,0.3956965654034953,0.4375,0.375,0.0625,0.375,0.0,0,1.832054094729822,0.8904732997161745,0.3463448496996616,0.06671674227895681,0.3956965656115473,-0.049351715911885696,0.5493517159118857,-1.1102230246251565e-16,2.080520200564706e-10,0.028655150300338383,9.965889224972102e-11
0.5,11,49,0.5013312987574565,1.019802185378087,0.5359939678068447,0.45164945395194345,0.43665270020726377,0.06347626116488736,0.31345233134423656,0.4375,0.375,0.0625,0.375,0.0,1,1.8254858470212685,0.9765696776256918,0.43665270003355733,0.06347626115631401,0.3134523315230216,0.12320036851053573,0.37679963148946427,-1.1102230246251565e-16,1.7878504232626824e-10,0.06165270003355733,9.93162774243217e-11
0.55,12,0,0.5566371327589539,1.0082764323439743,0.46879034747814036,0.4405581705153392,0.22743978788157088,0.056776592733723874,0.5476013747561245,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,3,1.3302035271580783,2.403868065871336,0.22743978805524556,0.05677659277387776,0.5476013744635416,-0.32016158640829606,0.8201615864082961,-5.551115123125783e-17,2.9258284683919555e-10,0.03936551667001642,9.948414314564502e-11
0.55,12,1,0.5790394537681783,1.0140548955666309,0.4508020703555301,0.43459602925821716,0.16735612751356327,0.04771180975163353,0.6417624349303722,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,4,1.7910019972086058,0.6416642512259457,0.16735612770375932,0.04771180980482654,0.6417624345664175,-0.47440630686265817,0.9744063068626582,-2.220446049250313e-16,3.6395475522255083e-10,0.05479554343285942,9.925871236049488e-11
0.55,12,2,0.5469409644344987,0.984310338773419,0.46002967566589326,0.43219289405558003,0.22666517174219125,0.0574182775030983,0.5471451855230722,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,2,1.8127719019416497,0.738182838448333,0.22666517191831903,0.05741827754462075,0.5471451852248251,-0.3204800133065061,0.8204800133065061,0.0,2.9824709368853064e-10,0.03982170590873291,9.979206350152481e-11
0.55,12,3,0.5328413183572938,0.9949536891475124,0.47154916527311164,0.4353424157383856,0.2671407261198251,0.059716145289461675,0.49535449787736874,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,1,1.3239275488493654,2.3515489209682796,0.2671407262912196,0.05971614532250783,0.49535449761396977,-0.22821377132275017,0.7282137713227501,-5.551115123125783e-17,2.633989693023864e-10,0.09161239351958828,9.843353909744224e-11
0.55,12,4,0.5686994762525162,0.9622788575974186,0.47656880860262796,0.4446877423679393,0.22587959318774953,0.06534266823357471,0.531617393569316,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,3,1.3123051792498142,2.3878329931279305,0.22587959303252594,0.06534266818993326,0.5316173938426675,-0.30573780081014157,0.8057378008101416,-5.551115123125783e-17,2.7335145258433613e-10,0.05534949729089056,9.92278481604103e-11
0.55,12,5,0.5894368607622106,0.940433663241747,0.4380330497628012,0.4242247030571864,0.14323406570708275,0.05078830003977319,0.6666945293614484,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,3,1.7981115180338447,0.6154501559234095,0.14323406588995008,0.05078830010628191,0.6666945289725831,-0.5234604630826329,1.023460463082633,5.551115123125783e-17,3.888652733152753e-10,0.07972763783902503,9.908107667655486e-11
0.55,12,6,0.5441954230200285,0.9794181891229464,0.4460588222494689,0.42345149842968444,0.20601274035478495,0.0533444272112657,0.5808512080068982,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.3377278426447825,2.4374022545524334,0.20601274054110677,0.05334442725695281,0.5808512076792682,-0.3748384671381615,0.8748384671381615,5.551115123125783e-17,3.2762992319135265e-10,0.006115683454289811,9.951528490148576e-11
0.55,12,7,0.5271006812534726,1.0298219553922587,0.44497210495145345,0.4216941631758162,0.22572316809636855,0.048099867043521205,0.568981798066384,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,3,1.3496821404955108,2.4253970165321217,0.22572316829894123,0.0480998670819016,0.5689817977375967,-0.3432586294386555,0.8432586294386555,1.1102230246251565e-16,3.2878733069452437e-10,0.02187789740821594,9.934797429167475e-11
0.55,12,8,0.5576060498436338,0.9814700798696806,0.45688073957003883,0.4325795175803371,0.2071235404350199,0.056161420579734056,0.5733781307421305,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,3,1.331536081908311,2.4298386023134824,0.20712354061122057,0.05616142062551718,0.5733781304287329,-0.3662545898175123,0.8662545898175122,-1.6653345369377348e-16,3.133976411717754e-10,0.013588760704825176,9.952749735475663e-11
0.55,12,9,0.5750130852420763,0.9696660770877659,0.4504177233346999,0.43141060967786726,0.17590354139041348,0.05387866754057247,0.6172480367487284,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.3365419534984624,2.4745445674310664,0.1759035415686062,0.05387866759492074,0.6172480364042419,-0.44134449483563565,0.9413444948356356,-1.1102230246251565e-16,3.4448655039653886e-10,0.030281145270683818,9.958239788332435e-11
0.55,12,10,0.5487207044974238,1.0246581169825515,0.4594459860786495,0.4344749576058009,0.22123828027215442,0.052126582257689624,0.5651698237444499,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,6,1.8011403422894658,0.7200423928047633,0.22123828045713897,0.05212658229758506,0.5651698234345462,-0.34393154297740725,0.8439315429774072,-2.220446049250313e-16,3.0990365829097755e-10,0.021797067699011796,9.890210872498528e-11
0.55,12,11,0.5927350062766196,0.9818451735416379,0.42689134791965144,0.4187040912398342,0.11455583935214253,0.03844495840379136,0.7333384472471662,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,6,1.3734438797480255,2.598959334027635,0.11455583913459878,0.0384449583299834,0.7333384477189813,-0.6187826085843825,1.1187826085843824,-1.1102230246251565e-16,4.718150314886316e-10,0.14637155658542322,9.955530844152349e-11
0.55,12,12,0.5858417823988362,1.018278000914297,0.47583519723045653,0.45134726912237655,0.2011225089675327,0.056358826711210674,0.5803108895645817,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,1,1.8104849271430694,0.7047378741072023,0.2011225091355704,0.05635882675683632,0.5803108892600579,-0.3791883801244875,0.8791883801244875,0.0,3.0452373955824896e-10,0.006656001873500128,9.964312708277134e-11
0.55,12,13,0.5559979705648672,0.9877877156348049,0.4403289011563809,0.4227057813744737,0.17948324039498403,0.04906594030229178,0.6232766692284712,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,1,1.7941572802116679,0.6608370711267817,0.17948324058744586,0.0490659403532908,0.6232766688710462,-0.4437934282836003,0.9437934282836002,-1.1102230246251565e-16,3.5742508952552043e-10,0.036309777737488114,9.866907291211646e-11
0.55,12,14,0.5334562236569107,0.9827090418297861,0.4418428511669946,0.4189386217587664,0.21301500612685753,0.05211575250135009,0.5750683056931615,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,6,1.8011159807317656,0.7100449392707898,0.21301500631944342,0.05211575254514955,0.575068305363229,-0.3620532990437855,0.8620532990437855,-1.1102230246251565e-16,3.299325257444252e-10,0.011898585770329095,9.974521208988563e-11
0.55,12,15,0.5568965509931941,0.9861091178179091,0.460200904889562,0.43458103128600867,0.21345079667452171,0.05676809223601931,0.5643871680749543,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,6,1.3302218941274166,2.420760952730072,0.2134507968478705,0.05676809227984368,0.5643871677712762,-0.3509363709234057,0.8509363709234057,-5.551115123125783e-17,3.03678082680392e-10,0.022579723362281867,9.872908046659745e-11
0.55,12,16,0.5326191497182127,1.028321080174728,0.4459882890107273,0.42343158231871736,0.21931033152294593,0.04826093178069857,0.5762370287561484,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.3493060796627354,2.4327300498121707,0.21931033172392658,0.04826093182055927,0.5762370284242209,-0.3569266967002943,0.8569266967002943,5.551115123125783e-17,3.3192748549737416e-10,0.015465060833201288,9.955353208468409e-11
0.55,12,17,0.5741311129031187,0.9697017862574004,0.4482789215368268,0.42993289535833445,0.1733260530047932,0.053041128418025385,0.6223512310663064,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.8031890641683546,0.6617917570251003,0.1733260531858165,0.053041128473183576,0.622351230715145,-0.44902517752932847,0.9490251775293285,-1.1102230246251565e-16,3.5116143326519023e-10,0.03538433958158693,9.993023075693941e-11
0.55,12,18,0.5278939910218392,1.0320639840504788,0.46996906062848914,0.43534551131655275,0.27228506194707836,0.054848381258648216,0.5000346705268098,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.3344034903891084,2.356229160994645,0.27228506176212813,0.05484838122781213,0.5000346708022725,-0.22774960904014435,0.7277496090401443,1.1102230246251565e-16,2.7546265268796333e-10,0.08693222033128556,9.987388693843968e-11
0.55,12,19,0.5265263577485545,1.0058384057801442,0.4572919749984309,0.42705840985279975,0.25123568203641344,0.05452027603818943,0.5246923778217848,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.806467617808317,0.7606957379847987,0.2512356822222725,0.05452027607328416,0.5246923775305938,-0.27345669530832134,0.7734566953083213,-2.220446049250313e-16,2.91190960233223e-10,0.06227451360296421,9.908762699240015e-11
0.55,12,20,0.5518733813525835,1.019073743129294,0.4484811925708344,0.4284555341682663,0.1970640349463652,0.04878392880404181,0.6020023189398331,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.7935036008990173,0.6826747362381811,0.19706403514082224,0.04878392884933859,0.6020023185976191,-0.40493828345679683,0.9049382834567968,-1.1102230246251565e-16,3.4221403488743363e-10,0.015035427464061057,9.949063795033908e-11
0.55,12,21,0.5575354585929571,0.9881526819420752,0.437257500109398,0.4210593835548081,0.17190441237527287,0.047581318033610154,0.636236018986876,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,1,1.7906957034254938,0.6474174892115945,0.17190441257271666,0.04758131808683808,0.6362360186148314,-0.4643316060421147,0.9643316060421148,-5.551115123125783e-17,3.7204461733608696e-10,0.04926912748127332,9.931594435741431e-11
0.55,12,22,0.5596423531088375,1.0148747794285091,0.4379330729313982,0.42307935982916134,0.16753005898575762,0.04437839274562383,0.649149263721709,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.3585444268451825,2.5076492523645295,0.16753005919122316,0.04437839279824097,0.6491492633372051,-0.48161920414598197,0.9816192041459819,-1.6653345369377348e-16,3.8450387318533785e-10,0.062182372203647085,9.94883619931386e-11
0.55,12,23,0.5013700631879631,1.033964487813206,0.4861155144403788,0.4345665545394891,0.35059779098724175,0.05675497897601711,0.4116401949878745,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,2,1.3302502304621213,2.267368188728966,0.3505977911740067,0.05675497899520508,0.4116401947544363,-0.061042403580429616,0.5610424035804296,-1.1102230246251565e-16,2.3343821320409575e-10,0.17532669637912174,9.938688760868786e-11
0.55,12,24,0.5988441935971296,0.9539512178430233,0.4612880128493723,0.441336757525153,0.16887551901384473,0.05876374662550621,0.6159901795613646,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.325944732240901,2.473251033704642,0.16887551917681365,0.05876374668378386,0.6159901792292791,-0.4471146600524655,0.9471146600524655,0.0,3.320854702337783e-10,0.034969751713911645,9.944789436389101e-11
0.55,12,25,0.5892822629628064,1.007880764836997,0.42971278709703514,0.421350457978532,0.11884625131513904,0.037180989987942725,0.7303540291473476,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,1,1.3767572563539079,2.5955908892401776,0.11884625153754434,0.03718099005761462,0.7303540286789407,-0.6115077771413964,1.1115077771413964,0.0,4.684068688476373e-10,0.14338713754538268,9.977063619714954e-11
0.55,12,26,0.5505504400730172,1.0275448688226052,0.42685784411982375,0.4148030797053829,0.15610650468853648,0.039368082806676974,0.6756490652342458,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,7,1.770535725811043,0.6059195406436563,0.15610650446288005,0.039368082751912545,0.6756490656571223,-0.5195425611942424,1.0195425611942424,0.0,4.2287651158545714e-10,0.0886821745235643,9.99627047804097e-11
0.55,12,27,0.5645313470643725,1.0295849237435217,0.3967436368788811,0.39389916441761785,0.07532411638202657,0.021397802034692714,0.8301216567574445,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,2,1.7176029683232579,0.42482682325153764,0.0753241160632643,0.02139780194467539,0.8301216574446183,-0.754797541381354,1.254797541381354,0.0,6.871737623370677e-10,0.24315476631106026,9.979983506269718e-11
0.55,12,28,0.5216606205576619,1.0145460924316074,0.46526485618284,0.43033145813232254,0.27385367818599654,0.055674121275378685,0.4964673629842016,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.8089961295700436,0.7889308300776171,0.2738536783696116,0.05567412130629369,0.4964673627109178,-0.22261368434130618,0.7226136843413062,-1.1102230246251565e-16,2.7328378449098523e-10,0.09049952842264025,9.894696173518014e-11
0.55,12,29,0.5539339635173393,0.9629745560710394,0.4485726566282653,0.42598955799572,0.1987992987387342,0.055819713588072695,0.5843310034959056,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,2,1.332279236006054,2.440930526153975,0.19879929855939887,0.055819713539222375,0.5843310038222328,-0.3855317052628339,0.885531705262834,-1.1102230246251565e-16,3.263271874942575e-10,0.00504597233132642,9.984912896499054e-11
0.55,12,30,0.5440598036192423,0.9520647091786902,0.4577541965194135,0.4283920203852263,0.22791737884014246,0.06121161792980967,0.5376551797027748,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,2,1.8208023731974836,0.747707297747698,0.22791737867071868,0.06121161788671399,0.5376551799937751,-0.3097378013230564,0.8097378013230564,0.0,2.9100033493989486e-10,0.04931171113978294,9.945166912217474e-11
0.55,12,31,0.5323819054177388,0.994819991486904,0.45864369296004476,0.4286133162846022,0.24493147401184184,0.056113691701080326,0.5285000379895148,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.3316397559956086,2.384709983309732,0.24493147419317746,0.05611369173806181,0.5285000376988104,-0.2835685635056329,0.7835685635056329,-5.551115123125783e-17,2.9070446050383225e-10,0.05846685343474767,9.929468358649274e-11
0.55,12,32,0.5339658597331726,0.9891715791665919,0.46861048944847117,0.4338265572203138,0.2602898837193854,0.05966504732757605,0.503236017767605,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.3240353901777673,2.359430530281306,0.26028988389229507,0.059665047362324926,0.5032360174972301,-0.24294613360493506,0.742946133604935,-5.551115123125783e-17,2.703748336330136e-10,0.08373087363632792,9.923639687769992e-11
0.55,12,33,0.550481505156141,1.0477924712401743,0.45474453830223116,0.43329442523017137,0.20856062217622545,0.047849718336251235,0.5901095291797993,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,3,1.7913252677250726,0.6947935872979127,0.2085606219798473,0.047849718294893324,0.5901095295128147,-0.38154890753296744,0.8815489075329674,1.6653345369377348e-16,3.3301539303920435e-10,0.004715351089121994,9.95995508290548e-11
0.55,12,34,0.5055577845870041,1.0047330417544718,0.4461919139228139,0.41582217046840053,0.2645297645127037,0.051957984561870174,0.5152114543508373,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,1,1.340831843948392,2.3714082917227106,0.26452976471285866,0.05195798459453332,0.5152114540505007,-0.25068168933764207,0.750681689337642,-1.1102230246251565e-16,3.003365334208752e-10,0.07175543708305732,9.988210258882191e-11
0.55,12,35,0.5367426360425166,1.0077825470376922,0.47619594092788164,0.4394505107831215,0.2692381772957932,0.059329908704577106,0.49380356919903845,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,7,1.8168488843344426,0.7915947525586593,0.26923817712428716,0.05932990867222281,0.4938035694608231,-0.22456539233653594,0.7245653923365359,-1.1102230246251565e-16,2.6178464951343017e-10,0.09316332167273494,9.887196616986671e-11
0.55,12,36,0.5451718689040661,1.012538713174922,0.39985629779806703,0.39417032752891645,0.10876583374594062,0.028938855121061424,0.7642059040470993,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,3,1.3998507274564358,2.6345588825816884,0.10876583402112786,0.028938855193039167,0.7642059034896376,-0.6554400694685097,1.1554400694685096,0.0,5.574617434334073e-10,0.17723901235607953,9.95666882275259e-11
0.55,12,37,0.5086123594962488,1.0388349375963373,0.43379044974659253,0.4115157056285563,0.23241478569288648,0.04476740765967996,0.5689399711246815,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,1,1.3576018798409633,2.425354785981913,0.2324147859127473,0.044767407696195916,0.5689399707794499,-0.3365251848667026,0.8365251848667026,-1.1102230246251565e-16,3.452316210683648e-10,0.028569515022022013,9.999212569056226e-11
0.55,12,38,0.5435473520069751,1.0020839941394453,0.45397119636642136,0.4290525010894437,0.21984394604607588,0.05330298153354124,0.5642270782305713,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.803772577322627,0.7209931308109977,0.2198439458601237,0.05330298149191634,0.5642270785450968,-0.3443831326849731,0.8443831326849731,1.1102230246251565e-16,3.1452551674249207e-10,0.02273981258846125,9.975875681078605e-11
0.55,12,39,0.5829039990269769,1.028476513121554,0.46994452918984897,0.4478606235944186,0.19426088573793365,0.053098249636652495,0.5958466508522146,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,2,1.8033164685694536,0.6889545858969714,0.19426088556187182,0.05309824959022563,0.5958466511722013,-0.40158576561032944,0.9015857656103294,-5.551115123125783e-17,3.199867038006232e-10,0.009584385328853473,9.987677351830371e-11
0.55,12,40,0.5512625579083186,0.9837027223422239,0.4765208356092224,0.4419018107716214,0.24843843506778251,0.0625495624720217,0.5108209557661197,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,2,1.3180137147091988,2.367016290578951,0.24843843522923767,0.06254956250923048,0.5108209555025288,-0.2623825202732911,0.7623825202732911,-2.220446049250313e-16,2.6359092686334407e-10,0.07614593563102923,9.819378643527443e-11
0.55,12,41,0.5605582741061317,0.9981053385117856,0.42798456211528046,0.4158997341518659,0.14963654070638366,0.041890533980921296,0.6780818591130563,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,1,1.3646679584745487,2.5382740689261563,0.14963654091916417,0.04189053403936785,0.6780818586980605,-0.5284453177788964,1.0284453177788964,-5.551115123125783e-17,4.149958154897604e-10,0.09111496756450244,9.890771535125964e-11
0.55,12,42,0.5910310727047741,0.9781304043414081,0.4218643327025551,0.4146540780922249,0.10784569752107881,0.036458559946636604,0.7472845400270277,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,6,1.7629172737966385,0.5267286838105683,0.10784569774656964,0.03645856002371816,0.747284539532395,-0.6394388417858254,1.1394388417858254,-1.1102230246251565e-16,4.946326681576352e-10,0.160317648398837,9.95024063144001e-11
0.55,12,43,0.539954638496737,0.9874403592703294,0.47370501623047084,0.4378357174330948,0.2600335368419552,0.061291983813754336,0.500115507364317,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,5,1.8209699476498031,0.785282655770172,0.26003353667564033,0.06129198377904245,0.5001155076262488,-0.24008197095060846,0.7400819709506085,-2.220446049250313e-16,2.6193180957534423e-10,0.08685138350730925,9.819628443707984e-11
0.55,12,44,0.5429108258313384,0.9467878316668841,0.47594073940363807,0.4370884242142983,0.2592012038526178,0.06772431027946896,0.4879698510040754,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,3,1.8340659969081046,0.7974294736543981,0.25920120400929203,0.06772431031717827,0.48796985075034033,-0.2287686467410483,0.7287686467410484,-1.1102230246251565e-16,2.5373508849568793e-10,0.09899704038321772,9.929784772211292e-11
0.55,12,45,0.5566035922608487,0.9667215818084628,0.45136049549731744,0.42835761149919227,0.19993237886469034,0.056183865020654256,0.5821519139805409,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,2,1.331487343844706,2.438720593638636,0.19993237868784583,0.0561838649724478,0.5821519143018683,-0.38221953561402244,0.8822195356140224,0.0,3.2132740912516056e-10,0.0048149768316897434,9.938438960688245e-11
0.55,12,46,0.6116113512143582,0.9673552732886599,0.43500311810217207,0.4261976859698171,0.1128656211078049,0.04176958911524259,0.7281827312564095,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,2,1.3649700179850692,2.5931475890731512,0.11286562090555752,0.04176958903850632,0.7281827317114132,-0.6153171108058557,1.1153171108058557,-1.1102230246251565e-16,4.5500370138285007e-10,0.1412158405778552,9.964312708277134e-11
0.55,12,47,0.5501590163608514,0.987576494407077,0.4744083706940284,0.44078481373698253,0.2464589202780817,0.061405678236966243,0.5154850277530355,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.8212068417414842,0.7699106594487476,0.24645892044298193,0.06140567827449277,0.515485027483686,-0.26902610704070407,0.7690261070407041,0.0,2.693495426697723e-10,0.07148186364987208,9.882999973953588e-11
0.55,12,48,0.5501194217921554,1.0240725667825978,0.41882748754760074,0.40907239880656643,0.14079792406652303,0.036221534257812715,0.7032089712972325,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,4,1.7622839710543068,0.5761330706735072,0.14079792430485152,0.036221534317318095,0.703208970838698,-0.5624110465338465,1.0624110465338465,-1.1102230246251565e-16,4.58534432645763e-10,0.11624207970514,9.995532179729594e-11
0.55,12,49,0.5794178488412831,0.9769786721342278,0.45531103904589976,0.43559659240691806,0.1783004192472849,0.05450279220562826,0.6128515620161915,0.42802398989898993,0.2038452708907253,0.051773989898989736,0.586966891133558,-0.3831216202428327,0,1.3351635422662222,2.4700268517611836,0.17830041942229063,0.05450279225886311,0.6128515616792551,-0.4345511422569645,0.9345511422569646,-2.220446049250313e-16,3.36936367695273e-10,0.025884670545697097,9.936312883596088e-11
0.6000000000000001,13,0,0.610819438408627,0.9930924115311055,0.39390861450676473,0.39324448148609714,0.03267648021401304,0.012104373795846057,0.9171271638270005,0.3983333333333332,0.052777777777777535,0.018333333333333313,0.8708333333333339,-0.8180555555555563,3,1.681039377971495,0.2920086536018596,0.03267648062578078,0.012104373949309037,0.9171271628015883,-0.8844506821758076,1.3844506821758076,-5.551115123125783e-17,1.0254121995956211e-09,0.046293829468254444,9.995468341905678e-11
0.6000000000000001,13,1,0.5882411740986889,0.9974740723433141,0.3614293915477875,0.3614293915477875,0.0,0.0,1.0,0.3983333333333332,0.052777777777777535,0.018333333333333313,0.8708333333333339,-0.8180555555555563,0,1.5707963465305628,5.294784521229057e-08,1.103048837989169e-15,3.894965184297039e-16,0.9999999999999971,-0.999999999999996,1.499999999999996,0.0,2.886579864025407e-15,0.1291666666666632,7.997274612337617e-10
0.6000000000000001,13,2,0.6139905049439671,1.0100659080103545,0.4033917478921079,0.40217038021593965,0.04437884858071306,0.015924181092746625,0.8895514546525748,0.3983333333333332,0.052777777777777535,0.018333333333333313,0.8708333333333339,-0.8180555555555563,2,1.6973247150867194,0.33878139571359644,0.044378848932406706,0.015924181219821084,0.8895514537990863,-0.8451726048666796,1.3451726048666797,-1.6653345369377348e-16,8.534885020949901e-10,0.018718120465752386,9.973266656970736e-11
